"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,615,578,1690,128,2946,224,6200
0.027,648,528,1686,128,2956,226,6200
0.029,674,477,1681,128,2966,228,6200
0.031,695,436,1677,129,2976,229,6200
0.033,711,404,1672,131,2987,227,6200
0.035,725,383,1668,135,2998,223,6200
0.037,736,370,1664,143,3010,218,6200
0.039,745,364,1658,154,3021,212,6200
0.041,753,364,1651,171,3031,209,6200
0.043,761,370,1641,194,3040,209,6200
0.045,767,382,1626,225,3047,213,6200
0.047,771,402,1606,263,3052,222,6200
0.049,774,430,1579,306,3056,234,6200
0.051,774,468,1546,348,3058,249,6200
0.053,771,524,1506,386,3061,266,6200
0.055,765,601,1464,412,3065,283,6200
0.057,756,714,1422,427,3069,300,6200
0.059,746,886,1385,431,3075,316,6200
0.061,747,1154,1353,422,3079,333,6200
0.063,812,1513,1324,396,3080,353,6200
0.065,875,1772,1304,358,3073,375,6200
