"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,537,57,1183,187,2877,348,6200
0.027,539,58,1189,177,2883,347,6200
0.029,542,62,1190,166,2890,345,6200
0.031,544,67,1188,156,2898,342,6200
0.033,547,75,1183,147,2906,337,6200
0.035,550,83,1175,140,2914,331,6200
0.037,555,92,1166,135,2922,326,6200
0.039,561,100,1157,134,2929,320,6200
0.041,568,106,1148,136,2934,315,6200
0.043,575,108,1138,141,2938,310,6200
0.045,581,108,1130,150,2939,307,6200
0.047,587,107,1121,162,2937,307,6200
0.049,592,104,1112,178,2931,312,6200
0.051,594,102,1103,196,2922,320,6200
0.053,596,101,1094,217,2910,334,6200
0.055,597,102,1085,241,2896,350,6200
0.057,595,104,1076,266,2882,369,6200
0.059,593,109,1069,291,2870,390,6200
0.061,587,116,1065,313,2861,413,6200
0.063,578,127,1063,330,2855,436,6200
0.065,563,143,1063,344,2853,459,6200
