"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,275,140,817,338,2780,811,6156
0.027,275,133,816,288,2805,807,6156
0.029,276,128,818,251,2828,831,6156
0.031,279,125,820,222,2855,881,6156
0.033,283,126,822,204,2883,949,6156
0.035,289,129,822,192,2915,1035,6156
0.037,296,135,821,188,2949,1121,6156
0.039,302,142,818,188,2979,1184,6156
0.041,310,149,813,192,2999,1214,6156
0.043,317,157,806,200,2999,1202,6156
0.045,323,163,798,207,2991,1155,6156
0.047,329,167,788,216,2967,1100,6156
0.049,334,169,777,223,2946,1044,6156
0.051,338,169,765,229,2920,1000,6156
0.053,341,166,752,229,2905,962,6156
0.055,342,163,739,229,2884,929,6156
0.057,343,159,725,226,2863,895,6156
0.059,344,158,710,224,2838,849,6156
0.061,344,158,696,221,2819,801,6156
0.063,344,161,681,223,2801,754,6156
0.065,344,165,667,223,2791,714,6156
0.067,344,171,654,226,2783,686,6156
0.069,344,177,642,231,2782,672,6156
0.071,344,181,632,234,2785,667,6156
0.073,343,185,625,241,2793,674,6156
0.075,342,186,620,248,2805,687,6156
0.077,340,184,617,256,2819,705,6156
0.079,336,178,617,261,2835,725,6156
0.081,331,172,618,267,2848,745,6156
0.083,325,164,621,274,2858,767,6156
0.085,320,158,624,289,2857,790,6156
0.087,313,150,628,296,2853,800,6156
0.089,308,145,632,317,2839,810,6156
