"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,424,248,2728,1569,2798,242,6200
0.027,426,229,2690,1752,2804,228,6200
0.029,427,217,2655,1991,2801,220,6200
0.031,428,208,2632,2263,2788,220,6200
0.033,429,203,2618,2589,2766,223,6200
0.035,429,198,2616,2947,2739,225,6200
0.037,429,192,2631,3283,2711,224,6200
0.039,428,185,2653,3531,2687,219,6200
0.041,427,178,2669,212,2672,3615,6200
0.043,425,168,2656,200,2687,3577,6200
0.045,424,157,2648,188,2695,3479,6200
0.047,423,147,2642,175,2703,3366,6200
0.049,422,136,2638,163,2716,3256,6200
0.051,422,125,2637,153,2731,3152,6200
0.053,422,114,2636,145,2750,3029,6200
0.055,422,104,2636,139,2763,2856,6200
0.057,422,94,2637,137,2772,2643,6200
0.059,422,86,2637,138,2769,2406,6200
0.061,423,79,2638,141,2751,2173,6200
0.063,424,73,2638,147,2724,1959,6200
0.065,426,69,2639,155,2689,1787,6200
0.067,427,66,2641,164,2648,1658,6200
0.069,428,62,2604,1564,2645,172,6200
0.071,429,60,2557,1509,2650,179,6200
0.073,430,58,2504,1474,2657,185,6200
0.075,430,55,2450,1457,2664,188,6200
0.077,431,54,2396,1463,2670,188,6200
0.079,432,52,2352,1493,2674,188,6200
0.081,432,51,2324,1549,2675,187,6200
0.083,433,51,2308,1646,2673,187,6200
0.085,434,51,2303,1775,2668,186,6200
0.087,436,50,2305,1922,2663,185,6200
0.089,437,49,2304,2077,2658,184,6200
0.091,438,49,2296,2212,2655,182,6200
0.093,438,47,2286,2339,2653,180,6200
0.095,439,46,2265,2443,2652,178,6200
0.097,439,45,2236,2536,2653,176,6200
0.099,438,43,2210,2625,2655,172,6200
0.101,438,42,2183,2718,2658,169,6200
0.103,438,42,2154,2833,2664,166,6200
0.105,437,42,2123,2930,2670,164,6200
0.107,437,41,2087,3027,2677,163,6200
0.109,436,42,2043,3133,2683,163,6200
0.111,435,42,1995,3185,2689,165,6200
0.113,434,42,1936,3264,2694,167,6200
0.115,434,43,1865,3371,2699,171,6200
0.117,433,43,1789,3470,2702,174,6200
0.119,432,44,1700,3644,2706,176,6200
0.121,431,45,1606,3832,2709,177,6200
0.123,429,46,1477,4171,2714,175,6200
0.125,428,46,1346,4509,2720,173,6200
0.127,426,47,1251,4754,2726,170,6200
0.129,425,47,1163,5042,2734,167,6200
0.131,423,47,1204,5106,2742,164,6200
0.133,421,48,1306,5042,2750,162,6200
0.135,419,48,1418,4950,2757,159,6200
0.137,417,48,1510,4861,2763,155,6200
0.139,416,49,1584,4774,2767,153,6200
0.141,414,50,1656,4670,2768,151,6200
0.143,412,51,1745,4457,2767,151,6200
0.145,411,52,1838,4169,2764,154,6200
0.147,409,53,1928,3845,2760,160,6200
0.149,408,53,2016,3530,2755,171,6200
0.151,407,53,2103,3266,2751,185,6200
0.153,405,52,2201,3043,2750,204,6200
0.155,404,52,2315,2848,2751,228,6200
0.157,404,51,2445,2677,2756,257,6200
0.159,403,51,2596,2543,2760,288,6200
0.161,402,50,2763,317,2765,2409,6200
0.163,401,51,2760,344,2973,2235,6200
0.165,400,51,2752,360,3179,1958,6200
0.167,399,52,2740,362,3308,1603,6200
0.169,397,53,2728,354,3361,1333,6200
0.171,395,54,2718,341,3384,1163,6200
0.173,393,54,2709,327,3393,1057,6200
0.175,391,54,2702,316,3396,999,6200
0.177,389,54,2698,309,3396,969,6200
0.179,386,54,2694,305,3390,955,6200
0.181,384,54,2691,303,3378,945,6200
0.183,382,53,2689,302,3360,936,6200
0.185,380,53,2687,302,3336,922,6200
0.187,378,53,2685,303,3309,903,6200
0.189,377,53,2682,303,3282,875,6200
0.191,375,54,2678,302,3257,839,6200
0.193,374,56,2672,299,3234,794,6200
0.195,374,57,2666,294,3213,743,6200
0.197,373,59,2659,286,3194,694,6200
0.199,374,61,2653,279,3174,653,6200
0.201,374,62,2648,274,3152,625,6200
0.203,376,62,2646,273,3128,612,6200
0.205,378,62,2647,278,3102,614,6200
0.207,380,61,2650,287,3072,628,6200
0.209,383,60,2656,299,3038,653,6200
0.211,387,58,2664,312,3004,685,6200
0.213,390,56,2674,323,2968,726,6200
0.215,395,55,2685,325,2934,780,6200
0.217,399,53,2695,318,2908,849,6200
0.219,403,52,2700,306,2893,925,6200
0.221,407,52,2702,295,2891,995,6200
0.223,412,51,2702,289,2898,1050,6200
0.225,416,51,2703,290,2908,1080,6200
0.227,420,50,2706,299,2913,1080,6200
