"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,741,658,2070,199,2754,2606,6200
0.027,761,628,2063,190,2963,3081,6200
0.029,781,597,2055,180,3674,3846,6200
0.031,799,565,2048,173,3839,371,6200
0.033,814,530,2039,168,3813,394,6200
0.035,826,495,2029,165,3779,411,6200
0.037,834,464,2018,164,3742,406,6200
0.039,842,439,2008,165,3711,386,6200
0.041,848,422,1999,165,3690,364,6200
0.043,854,410,1994,164,3674,345,6200
0.045,859,404,1992,163,3663,332,6200
0.047,863,400,1993,162,3657,324,6200
0.049,867,397,1995,159,3654,320,6200
0.051,869,393,1998,157,3654,319,6200
0.053,871,388,2000,154,3657,319,6200
0.055,873,383,2001,152,3661,320,6200
0.057,875,379,2001,150,3665,319,6200
0.059,879,375,1999,149,3669,318,6200
0.061,884,373,1997,148,3671,316,6200
0.063,890,373,1994,148,3671,316,6200
0.065,897,377,1992,148,3670,316,6200
0.067,905,383,1989,148,3670,319,6200
0.069,914,395,1988,150,3672,324,6200
0.071,923,411,1988,153,3678,331,6200
0.073,931,432,1990,156,3686,337,6200
0.075,940,460,1993,161,3697,341,6200
0.077,948,492,1997,165,3708,344,6200
0.079,955,528,2001,169,3718,346,6200
0.081,959,565,2005,171,3726,349,6200
0.083,961,605,2009,173,3732,356,6200
0.085,960,647,2011,173,3732,367,6200
0.087,955,689,2013,173,3723,379,6200
0.089,947,729,2014,172,3705,386,6200
0.091,936,766,2015,172,3682,380,6200
0.093,921,802,2017,173,3659,363,6200
0.095,903,839,2019,176,3641,341,6200
0.097,883,878,2021,183,3630,320,6200
0.099,860,923,2024,192,3625,303,6200
0.101,838,970,2027,203,3625,292,6200
0.103,811,1026,2029,216,3630,286,6200
0.105,777,1086,2032,231,3637,285,6200
0.107,732,1146,2035,248,3648,290,6200
0.109,666,1179,978,3728,2038,268,6200
0.111,592,1148,1300,2993,2042,292,6200
0.113,527,1054,1490,2481,2046,323,6200
0.115,480,937,1613,2097,2050,363,6200
0.117,447,809,1709,1765,2054,418,6200
0.119,420,679,1785,1440,2060,498,6200
0.121,398,563,1827,1138,2076,608,6200
0.123,378,448,1808,850,2138,718,6200
