"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,417,170,2418,156,2924,446,6067
0.027,434,157,2409,164,2910,447,6067
0.029,450,144,2403,168,2898,452,6067
0.031,462,134,2399,171,2890,460,6067
0.033,472,125,2396,173,2882,469,6067
0.035,480,118,2394,174,2873,475,6067
0.037,487,111,2390,174,2862,475,6067
0.039,492,107,2385,174,2848,467,6067
0.041,495,104,2379,174,2836,451,6067
0.043,497,103,2373,173,2825,430,6067
0.045,498,104,2365,172,2816,407,6067
0.047,497,107,2357,171,2810,383,6067
0.049,495,111,2348,169,2805,362,6067
0.051,492,117,2339,168,2802,342,6067
0.053,487,123,2327,168,2797,325,6067
0.055,482,130,2314,168,2792,310,6067
0.057,476,136,2299,169,2784,297,6067
0.059,469,142,2282,168,2775,284,6067
0.061,463,146,2265,167,2767,275,6067
0.063,457,149,2249,166,2759,269,6067
0.065,451,151,2234,165,2753,267,6067
0.067,446,152,2222,165,2749,271,6067
0.069,440,153,2212,168,2749,282,6067
0.071,435,153,2205,173,2755,303,6067
0.073,429,154,2200,180,2766,333,6067
0.075,423,155,2198,189,2786,377,6067
