"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,768,1520,1666,480,2773,543,5800
0.027,760,1263,1685,473,2777,544,5800
0.029,752,1063,1699,466,2775,551,5800
0.031,743,925,1708,460,2768,555,5800
0.033,736,837,1712,464,2758,550,5800
0.035,726,788,1714,482,2738,527,5800
0.037,722,739,1719,493,2724,481,5800
0.039,723,706,1728,509,2711,432,5800
0.041,726,678,1746,514,2699,388,5800
0.043,733,659,1768,505,2692,356,5800
0.045,740,649,1790,480,2687,334,5800
0.047,748,650,1808,445,2684,319,5800
0.049,753,661,1822,407,2682,308,5800
0.051,759,680,1832,372,2681,301,5800
0.053,763,697,1839,341,2681,296,5800
0.055,767,711,1844,317,2682,294,5800
0.057,772,713,1849,298,2684,296,5800
0.059,781,699,1853,283,2686,302,5800
0.061,792,668,1857,271,2689,315,5800
0.063,806,628,1862,265,2692,336,5800
0.065,821,586,1868,260,2696,367,5800
0.067,835,549,1875,259,2701,412,5800
0.069,848,519,1884,258,2709,469,5800
0.071,858,495,1895,257,2720,531,5800
0.073,865,475,1906,255,2734,579,5800
0.075,866,455,1916,252,2747,600,5800
0.077,862,436,1924,248,2760,588,5800
0.079,853,419,1931,245,2769,552,5800
0.081,841,403,1936,241,2777,505,5800
0.083,827,390,1940,236,2782,460,5800
0.085,811,381,1944,231,2785,422,5800
0.087,792,373,1945,226,2785,393,5800
0.089,770,365,1945,221,2783,372,5800
0.091,744,359,1944,217,2778,356,5800
0.093,716,356,1942,216,2774,344,5800
0.095,684,357,1939,216,2771,334,5800
0.097,649,361,1936,219,2769,324,5800
0.099,610,361,1930,223,2765,314,5800
0.101,566,353,1920,227,2759,306,5800
0.103,524,339,1907,232,2754,300,5800
