"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,569,60,1226,768,2812,277,6200
0.027,570,56,1231,784,2816,272,6200
0.029,570,53,1236,809,2820,272,6200
0.031,570,52,1241,838,2824,277,6200
0.033,569,52,1244,868,2827,284,6200
0.035,568,53,1245,887,2831,293,6200
0.037,566,55,1244,892,2835,301,6200
0.039,564,57,1242,877,2839,308,6200
0.041,562,59,1239,845,2843,310,6200
0.043,559,61,1236,798,2847,310,6200
0.045,557,62,1233,737,2850,308,6200
0.047,554,61,1231,668,2851,304,6200
0.049,552,59,1229,595,2851,300,6200
0.051,551,55,1225,527,2849,298,6200
0.053,551,50,1221,459,2845,298,6200
0.055,551,45,1216,397,2839,301,6200
0.057,552,41,1210,341,2829,304,6200
0.059,553,36,1205,293,2816,307,6200
0.061,555,33,1201,253,2802,307,6200
0.063,556,30,1200,220,2785,305,6200
0.065,558,29,1200,194,2769,305,6200
0.067,559,28,1203,176,2753,306,6200
0.069,561,29,1208,167,2738,310,6200
0.071,562,31,1214,166,2721,313,6200
0.073,563,35,1222,173,2703,313,6200
0.075,563,40,1232,187,2682,309,6200
0.077,562,48,1243,210,2659,300,6200
0.079,559,59,1257,239,2637,292,6200
0.081,555,70,1273,273,2616,286,6200
0.083,546,84,1296,310,2598,286,6200
0.085,534,97,1326,344,2582,294,6200
0.087,518,108,1362,363,2569,306,6200
