"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,391,54,2595,737,4017,661,6200
0.027,394,53,2570,755,4013,750,6200
0.029,397,53,2547,784,4005,877,6200
0.031,400,55,2530,816,3988,1040,6200
0.033,403,58,2523,851,3959,1239,6200
0.035,406,63,2534,893,3959,1470,6200
0.037,408,68,2572,938,4073,2100,6200
0.039,409,74,2643,951,4193,936,6200
0.041,409,79,1453,4659,2717,889,6200
0.043,408,85,1456,3131,2766,791,6200
0.045,407,91,1423,2608,2791,712,6200
0.047,405,98,1403,2373,2805,664,6200
0.049,404,106,1383,2294,2814,642,6200
0.051,403,113,1355,2323,2821,639,6200
0.053,402,119,1311,2431,2827,654,6200
0.055,401,123,1246,2598,2834,681,6200
0.057,400,127,1157,2784,2840,716,6200
0.059,400,130,1054,2939,2845,755,6200
0.061,400,132,973,2996,2851,787,6200
0.063,400,136,937,2937,2860,810,6200
0.065,400,139,958,2786,2874,819,6200
0.067,400,141,1001,2639,2897,821,6200
0.069,399,141,1059,2522,2927,823,6200
0.071,398,139,1117,2465,2962,830,6200
0.073,396,136,1178,2462,3000,843,6200
0.075,395,131,1240,2506,3034,856,6200
0.077,394,126,1296,2641,3056,871,6200
0.079,393,121,1356,2878,3063,891,6200
0.081,392,118,1420,3276,3052,916,6200
0.083,391,116,1497,3934,3019,942,6200
0.085,390,116,1531,4745,2967,952,6200
0.087,387,118,1425,4616,2911,933,6200
0.089,384,121,1425,3944,2864,899,6200
0.091,380,125,1467,3437,2832,876,6200
0.093,376,129,1526,3096,2806,877,6200
0.095,372,132,1606,2909,2785,908,6200
0.097,368,135,1716,2828,2764,968,6200
0.099,364,137,1864,2777,2738,1049,6200
0.101,361,138,2034,2667,2710,1143,6200
0.103,357,138,2216,2447,2676,1252,6200
0.105,353,139,2327,2016,2674,1410,6200
0.107,348,141,2288,1587,2779,1516,6200
0.109,342,144,2229,1366,2879,1434,6200
0.111,337,150,2209,1235,2937,1356,6200
0.113,332,160,2219,1145,2979,1333,6200
0.115,329,176,2256,1075,3019,1394,6200
