"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,321,115,2135,106,3002,253,5800
0.027,321,119,2137,102,2994,242,5800
0.029,320,123,2140,101,2988,232,5800
0.031,318,124,2145,105,2985,225,5800
0.033,314,124,2150,110,2984,221,5800
0.035,311,122,2157,118,2987,221,5800
0.037,308,119,2164,126,2993,224,5800
0.039,306,116,2171,135,3001,232,5800
0.041,303,112,2177,142,3011,243,5800
0.043,301,109,2181,147,3021,256,5800
0.045,300,107,2184,150,3032,271,5800
0.047,298,105,2184,151,3042,289,5800
0.049,297,103,2182,150,3052,309,5800
0.051,297,102,2177,148,3063,334,5800
0.053,296,101,2170,143,3073,358,5800
0.055,296,101,2163,138,3084,384,5800
0.057,296,101,2154,132,3100,404,5800
0.059,296,101,2146,125,3120,412,5800
0.061,296,102,2138,117,3068,2151,5800
0.063,296,101,2131,110,2999,2081,5800
0.065,295,100,2125,103,2954,2094,5800
0.067,293,99,2120,98,2924,2147,5800
0.069,291,97,2115,94,2910,2236,5800
0.071,288,94,2111,91,2909,2356,5800
0.073,286,90,2108,90,2919,2514,5800
0.075,283,87,2106,91,2936,2673,5800
0.077,280,83,2104,92,2969,2926,5800
0.079,278,79,2103,95,3008,3188,5800
0.081,274,74,2102,98,3082,3707,5800
0.083,271,69,2102,102,3050,343,5800
0.085,268,65,2101,106,3011,350,5800
0.087,265,60,2100,109,2969,348,5800
0.089,261,56,2098,111,2927,344,5800
0.091,258,52,2094,114,2885,337,5800
0.093,256,49,2089,117,2848,334,5800
0.095,255,47,2083,122,2816,339,5800
0.097,255,46,2075,130,2790,356,5800
