"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,451,673,1643,232,2634,937,6200
0.027,446,688,1647,241,2597,1024,6200
0.029,440,690,1650,243,2583,1042,6200
0.031,434,679,1650,240,2590,1001,6200
0.033,426,657,1650,234,2611,917,6200
0.035,415,631,1648,228,2637,812,6200
0.037,405,604,1644,224,2662,707,6200
0.039,395,577,1638,223,2681,619,6200
0.041,390,557,1630,223,2693,563,6200
0.043,391,538,1621,219,2700,529,6200
0.045,394,527,1615,214,2704,521,6200
0.047,399,522,1612,206,2709,528,6200
0.049,405,522,1611,198,2716,542,6200
0.051,410,525,1611,190,2727,556,6200
0.053,416,528,1612,182,2741,567,6200
0.055,422,528,1612,173,2756,572,6200
0.057,430,523,1613,165,2771,571,6200
0.059,440,510,1612,155,2784,565,6200
0.061,449,493,1611,147,2793,555,6200
0.063,458,472,1609,140,2800,542,6200
0.065,466,449,1606,133,2804,527,6200
0.067,471,428,1603,128,2808,511,6200
0.069,472,410,1599,125,2812,493,6200
0.071,470,395,1594,124,2818,475,6200
0.073,464,384,1589,124,2827,455,6200
0.075,455,374,1583,127,2838,433,6200
0.077,443,367,1577,131,2852,408,6200
0.079,429,361,1570,137,2864,379,6200
0.081,415,355,1564,145,2874,348,6200
0.083,400,348,1556,153,2879,312,6200
0.085,387,340,1549,162,2879,275,6200
0.087,375,330,1541,171,2876,238,6200
0.089,364,319,1532,179,2870,204,6200
0.091,355,308,1523,187,2864,175,6200
0.093,348,296,1512,195,2859,151,6200
0.095,342,284,1501,205,2855,132,6200
0.097,338,275,1488,218,2854,119,6200
0.099,334,268,1475,236,2854,111,6200
0.101,331,264,1463,258,2855,107,6200
0.103,329,262,1449,288,2858,106,6200
0.105,327,263,1434,326,2863,108,6200
0.107,325,266,1416,373,2868,112,6200
0.109,323,272,1396,427,2875,119,6200
0.111,320,281,1373,488,2882,127,6200
0.113,317,295,1345,560,2890,139,6200
0.115,313,313,1311,642,2899,153,6200
0.117,309,335,1272,731,2909,170,6200
0.119,304,360,1227,824,2918,190,6200
0.121,299,388,1176,916,2927,209,6200
0.123,293,421,1114,1007,2934,230,6200
0.125,287,457,1049,1075,2941,247,6200
0.127,279,492,990,1105,2946,257,6200
0.129,270,516,951,1086,2951,257,6200
0.131,261,521,943,1031,2954,249,6200
0.133,255,504,962,952,2957,237,6200
0.135,252,475,995,868,2960,224,6200
0.137,252,446,1031,790,2963,214,6200
0.139,253,422,1063,721,2965,210,6200
0.141,254,403,1090,662,2967,210,6200
0.143,256,387,1112,607,2969,213,6200
0.145,258,373,1128,559,2969,220,6200
0.147,260,361,1139,519,2968,230,6200
0.149,264,350,1144,488,2965,243,6200
0.151,267,340,1146,468,2960,260,6200
0.153,272,330,1144,456,2954,283,6200
0.155,276,320,1141,455,2947,311,6200
0.157,281,310,1136,461,2940,346,6200
0.159,286,301,1131,477,2934,389,6200
0.161,292,292,1126,501,2931,439,6200
0.163,297,282,1122,536,2930,497,6200
0.165,303,274,1119,582,2935,559,6200
0.167,309,266,1118,638,2942,613,6200
0.169,314,258,1119,705,2952,654,6200
0.171,319,250,1121,777,2962,677,6200
0.173,324,241,1127,858,2972,689,6200
0.175,328,231,1135,941,2980,694,6200
0.177,331,220,1147,1013,2988,696,6200
0.179,332,209,1160,1069,2994,693,6200
0.181,333,198,1172,1103,2996,686,6200
0.183,332,188,1179,1119,2992,675,6200
0.185,331,179,1179,1117,2984,659,6200
0.187,330,173,1172,1107,2974,641,6200
0.189,328,168,1159,1100,2965,623,6200
0.191,328,166,1145,1100,2959,606,6200
0.193,327,164,1130,1114,2957,591,6200
0.195,327,164,1118,1147,2957,581,6200
0.197,328,164,1110,1201,2959,579,6200
0.199,330,165,1107,1277,2960,586,6200
0.201,332,166,1110,1372,2960,603,6200
0.203,335,168,1115,1498,2960,628,6200
0.205,338,172,1121,1646,2955,658,6200
0.207,342,178,1118,1831,2944,689,6200
0.209,346,186,1101,2078,2927,723,6200
0.211,349,195,1051,2460,2902,770,6200
0.213,353,204,848,3318,2864,851,6200
0.215,356,211,2787,996,4108,1295,6200
0.217,359,212,2616,1072,3652,1551,6200
0.219,359,207,2477,961,3529,1088,6200
0.221,357,199,2403,854,3485,887,6200
0.223,355,189,2355,781,3452,777,6200
0.225,353,181,2319,749,3418,727,6200
0.227,351,176,2285,755,3378,717,6200
0.229,349,177,2243,787,3329,730,6200
0.231,346,185,2191,820,3272,742,6200
0.233,343,199,2131,837,3210,734,6200
0.235,339,218,2076,832,3159,706,6200
