"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,567,581,2706,785,4171,2062,6200
0.027,535,504,2724,757,4268,1672,6200
0.029,526,446,2736,742,4236,1518,6200
0.031,526,406,2746,743,4200,1509,6200
0.033,528,374,2754,760,4165,1623,6200
0.035,528,350,2759,790,4086,1854,6200
0.037,527,334,2758,829,3893,2050,6200
0.039,522,323,2747,873,3681,1992,6200
0.041,513,320,2734,921,3517,1806,6200
0.043,499,322,2712,968,3418,1585,6200
0.045,481,328,2691,1016,3354,1384,6200
0.047,459,332,2669,1078,3305,1198,6200
0.049,436,330,2640,1160,3267,1028,6200
0.051,415,323,2595,1264,3235,883,6200
0.053,397,316,2507,1386,3208,755,6200
0.055,384,315,2350,1438,3186,650,6200
0.057,375,329,2200,1293,3168,570,6200
