"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,366,123,2151,169,3769,986,6156
0.027,365,122,2190,173,3774,918,6156
0.029,363,123,2233,181,3791,888,6156
0.031,359,125,2284,190,3823,881,6156
0.033,355,127,2339,194,3876,881,6156
0.035,350,128,2398,188,3953,851,6156
0.037,345,126,2453,171,4030,726,6156
0.039,341,120,2496,148,4051,593,6156
0.041,335,112,2531,126,4050,505,6156
0.043,329,105,2556,111,4044,438,6156
0.045,324,94,2574,100,4036,397,6156
0.047,320,82,2588,92,4025,359,6156
0.049,316,72,2598,91,4015,322,6156
0.051,314,63,2607,94,4007,289,6156
0.053,311,56,2615,102,4002,267,6156
0.055,310,49,2620,111,4000,258,6156
0.057,309,44,2624,125,4001,257,6156
0.059,308,41,2623,143,4002,268,6156
0.061,308,39,2617,159,4000,290,6156
0.063,307,37,2604,179,3994,318,6156
0.065,305,40,2581,213,3988,343,6156
0.067,305,36,2560,211,3957,367,6156
0.069,304,36,2534,222,3933,372,6156
0.071,303,36,2511,233,3918,370,6156
0.073,301,36,2495,238,3907,367,6156
0.075,299,36,2483,246,3904,370,6156
0.077,297,36,2475,254,3905,375,6156
0.079,295,38,2467,273,3913,386,6156
0.081,295,38,2462,276,3915,389,6156
0.083,294,37,2458,264,3910,381,6156
0.085,294,37,2454,262,3910,374,6156
0.087,294,39,2451,258,3910,363,6156
0.089,295,37,2457,228,3899,342,6156
0.091,296,38,2460,211,3896,326,6156
0.093,297,40,2462,196,3894,312,6156
0.095,300,42,2466,183,3894,302,6156
0.097,303,43,2469,165,3892,295,6156
0.099,308,45,2473,152,3894,298,6156
0.101,313,47,2478,141,3897,311,6156
0.103,320,47,2482,124,3899,336,6156
0.105,327,49,2487,111,3906,379,6156
0.107,334,50,2492,99,3915,443,6156
0.109,341,51,2495,90,3927,529,6156
0.111,349,52,2496,83,3942,647,6156
0.113,356,53,2495,78,3947,799,6156
0.115,362,55,2492,74,3922,964,6156
0.117,369,56,2488,71,3875,1068,6156
0.119,374,58,2483,70,3841,1106,6156
0.121,379,60,2477,69,3819,1113,6156
