"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,225,97,711,496,3318,920,6067
0.027,221,96,728,419,3497,942,6067
0.029,219,96,746,368,3293,2655,6067
0.031,217,97,763,334,3102,2707,6067
0.033,216,96,778,310,3046,2672,6067
0.035,214,95,793,292,3094,2718,6067
0.037,213,94,808,280,3244,2818,6067
0.039,212,93,820,272,3494,665,6067
0.041,211,92,830,267,3451,666,6067
0.043,210,91,839,266,3423,658,6067
0.045,210,91,845,267,3404,627,6067
0.047,210,92,849,272,3405,614,6067
0.049,212,96,854,280,3418,616,6067
0.051,214,100,859,287,3437,606,6067
0.053,217,106,867,296,3458,612,6067
0.055,221,112,874,305,3478,648,6067
0.057,225,119,885,308,3481,654,6067
0.059,229,124,897,307,3472,667,6067
0.061,232,127,903,306,3453,689,6067
0.063,235,130,910,302,3429,681,6067
0.065,237,131,916,298,3412,654,6067
0.067,238,129,916,300,3394,643,6067
0.069,237,125,914,305,3379,635,6067
0.071,235,121,908,317,3366,637,6067
0.073,233,115,898,333,3354,637,6067
0.075,229,107,875,364,3330,683,6067
0.077,226,101,850,388,3307,693,6067
0.079,222,94,815,403,3270,709,6067
0.081,219,88,774,415,3204,774,6067
0.083,215,83,742,405,3150,755,6067
0.085,212,78,716,394,3094,720,6067
0.087,211,79,700,418,3027,705,6067
0.089,208,73,687,398,3008,630,6067
0.091,206,71,680,404,2990,587,6067
0.093,206,76,680,477,2968,593,6067
0.095,204,72,673,471,2972,561,6067
0.097,204,74,666,524,2969,567,6067
0.099,205,83,658,689,2958,620,6067
0.101,205,84,636,754,2965,628,6067
0.103,207,90,598,939,2966,671,6067
0.105,212,98,459,1502,2964,765,6067
0.107,214,101,331,3841,2975,818,6067
0.109,217,103,1395,3480,2982,895,6067
0.111,218,105,1848,2816,2997,1014,6067
0.113,217,106,2067,2840,2974,1100,6067
0.115,216,108,2269,2849,2928,1190,6067
0.117,214,110,2390,2655,2882,1284,6067
