"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,1329,1782,1830,407,3718,476,6200
0.027,888,1967,1824,356,3701,437,6200
0.029,613,1316,1815,335,3684,408,6200
0.031,609,1038,1808,330,3668,396,6200
0.033,607,900,1802,333,3652,395,6200
0.035,605,823,1799,340,3639,402,6200
0.037,604,782,1799,346,3629,406,6200
0.039,605,770,1800,351,3624,400,6200
0.041,607,784,1801,354,3624,383,6200
0.043,614,825,1801,360,3629,354,6200
0.045,626,896,1801,368,3634,318,6200
0.047,648,996,1798,378,3639,281,6200
0.049,691,1120,1794,388,3641,249,6200
0.051,760,1214,1787,392,3641,226,6200
0.053,830,1217,1775,388,3639,211,6200
0.055,856,1155,1758,372,3633,205,6200
0.057,843,1065,1737,345,3625,207,6200
0.059,813,951,1717,311,3614,214,6200
0.061,788,835,1700,278,3603,225,6200
0.063,771,730,1687,249,3592,241,6200
0.065,763,647,1680,227,3583,262,6200
0.067,763,587,1679,215,3579,295,6200
0.069,772,545,1685,214,3579,344,6200
0.071,787,517,1698,224,3585,411,6200
0.073,810,490,1717,245,3601,502,6200
0.075,833,463,1740,270,3632,607,6200
0.077,853,439,1760,294,3671,704,6200
0.079,868,425,1776,313,3706,749,6200
0.081,879,421,1787,325,3712,717,6200
0.083,890,425,1797,333,3688,639,6200
