"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,386,132,2386,121,3054,129,6200
0.027,375,100,2390,129,3051,145,6200
0.029,368,76,2398,146,3046,172,6200
0.031,364,61,2413,173,3039,214,6200
0.033,362,52,2438,213,3025,280,6200
0.035,362,46,2473,262,3001,361,6200
0.037,362,42,2516,311,2968,440,6200
0.039,363,39,2562,352,2932,491,6200
0.041,363,38,2606,382,2901,519,6200
0.043,364,36,2656,402,2873,548,6200
0.045,363,36,2714,384,2843,623,6200
0.047,363,36,2739,335,2861,686,6200
0.049,362,36,2746,305,2895,700,6200
0.051,362,38,2741,292,2924,663,6200
0.053,361,40,2726,282,2944,610,6200
0.055,359,42,2707,265,2961,577,6200
0.057,357,46,2690,240,2977,581,6200
0.059,354,49,2678,212,2997,617,6200
0.061,350,52,2671,187,3020,675,6200
0.063,344,54,2667,166,3048,738,6200
0.065,337,56,2666,151,3074,795,6200
0.067,329,56,2667,143,3092,836,6200
0.069,321,54,2670,140,3096,862,6200
0.071,314,51,2674,143,3089,876,6200
0.073,308,47,2681,150,3071,888,6200
0.075,303,43,2690,161,3047,909,6200
0.077,299,39,2700,176,3020,949,6200
0.079,295,35,2712,191,2996,1014,6200
0.081,292,31,2723,207,2973,1107,6200
0.083,290,28,2733,225,2946,1225,6200
0.085,288,24,2737,247,2921,1318,6200
0.087,287,22,2737,276,2893,1374,6200
0.089,285,20,2730,315,2872,1366,6200
0.091,284,19,2717,358,2871,1315,6200
0.093,282,17,2692,407,2899,1219,6200
0.095,281,17,2657,446,2950,1115,6200
0.097,280,16,2616,467,3010,1000,6200
0.099,279,16,2577,468,3058,882,6200
0.101,278,16,2547,472,3081,794,6200
