"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,638,354,1896,172,2536,511,6200
0.027,670,334,1906,170,2530,492,6200
0.029,694,321,1917,168,2524,481,6200
0.031,713,312,1928,167,2518,475,6200
0.033,726,308,1940,166,2512,477,6200
0.035,735,308,1951,165,2506,485,6200
0.037,739,310,1962,164,2501,499,6200
0.039,739,314,1972,163,2498,520,6200
0.041,737,321,1981,161,2496,546,6200
0.043,732,332,1990,160,2497,584,6200
0.045,725,347,1998,158,2502,635,6200
0.047,717,368,2007,158,2508,702,6200
0.049,707,395,2015,157,2517,786,6200
0.051,695,426,2024,157,2526,881,6200
0.053,681,464,2033,157,2534,992,6200
0.055,663,506,2044,158,2539,1106,6200
0.057,642,549,2055,159,2537,1212,6200
0.059,617,592,2067,161,2530,1300,6200
0.061,590,627,2079,163,2519,1357,6200
0.063,561,652,2091,164,2505,1378,6200
0.065,532,664,2102,166,2493,1359,6200
0.067,505,662,2112,169,2480,1308,6200
0.069,481,648,2119,173,2469,1229,6200
0.071,460,628,2123,178,2458,1142,6200
0.073,442,605,2126,186,2449,1046,6200
0.075,426,582,2126,196,2441,955,6200
0.077,412,562,2126,207,2438,882,6200
