"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,365,354,1630,1142,2126,253,6022
0.027,369,350,1621,1082,2123,250,6022
0.029,373,351,1618,1061,2116,249,6022
0.031,377,356,1618,1060,2106,248,6022
0.033,381,363,1620,1072,2095,247,6022
0.035,383,372,1624,1092,2083,247,6022
0.037,385,383,1630,1122,2072,249,6022
0.039,386,395,1637,1159,2061,252,6022
0.041,385,410,1646,1205,2052,257,6022
0.043,384,429,1656,1262,2043,263,6022
0.045,380,451,1667,1327,2036,271,6022
0.047,374,477,1677,1395,2030,281,6022
0.049,364,506,1686,1454,2027,293,6022
0.051,350,533,1690,1486,2025,307,6022
0.053,332,552,1687,1473,2025,325,6022
0.055,311,558,1678,1408,2028,346,6022
0.057,289,547,1670,1308,2031,369,6022
0.059,269,521,1666,1197,2036,393,6022
0.061,254,480,1669,1082,2042,420,6022
