"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,275,19,1767,320,2647,438,6156
0.027,276,23,1761,321,2636,432,6156
0.029,278,29,1755,324,2624,425,6156
0.031,279,36,1746,327,2609,415,6156
0.033,280,45,1737,329,2594,402,6156
0.035,282,56,1727,333,2578,390,6156
0.037,283,68,1717,337,2563,380,6156
0.039,283,81,1707,347,2550,382,6156
0.041,283,94,1698,365,2537,399,6156
0.043,281,104,1690,392,2523,440,6156
0.045,279,110,1685,429,2505,512,6156
0.047,275,112,1681,482,2474,643,6156
0.049,272,110,1680,549,2405,847,6156
0.051,268,105,1680,647,2204,1048,6156
0.053,265,99,1657,803,1993,843,6156
0.055,263,92,1584,884,1947,632,6156
0.057,261,86,1536,883,1931,544,6156
0.059,259,79,1512,861,1922,515,6156
0.061,258,73,1506,833,1917,528,6156
0.063,256,68,1513,794,1916,577,6156
0.065,255,63,1522,744,1921,652,6156
0.067,254,59,1534,683,1930,760,6156
0.069,253,55,1547,623,1941,899,6156
0.071,253,53,1561,565,1950,1072,6156
0.073,252,51,1576,503,1959,1312,6156
0.075,251,50,1586,443,1976,1623,6156
0.077,250,50,1591,391,1999,2006,6156
0.079,248,50,1589,347,2041,2493,6156
0.081,247,49,1581,314,2115,3035,6156
0.083,245,49,1568,290,2257,3538,6156
0.085,243,48,1547,273,2488,3605,6156
0.087,240,47,1522,258,2687,3114,6156
0.089,238,45,1496,238,2776,2459,6156
0.091,236,44,1475,215,2792,1956,6156
0.093,235,44,1459,193,2804,1637,6156
