"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,296,126,1113,354,2573,1472,6022
0.027,300,142,1127,353,2575,1668,6022
0.029,304,155,1146,359,2556,1765,6022
0.031,307,163,1171,370,2549,1827,6022
0.033,310,165,1202,382,2588,1752,6022
0.035,311,161,1237,393,2589,1531,6022
0.037,311,152,1279,398,2569,1379,6022
0.039,310,140,1321,395,2569,1271,6022
0.041,308,126,1361,384,2585,1177,6022
0.043,306,113,1397,365,2606,1092,6022
0.045,304,101,1426,344,2629,1018,6022
0.047,302,92,1447,325,2647,959,6022
0.049,301,85,1460,311,2660,918,6022
0.051,299,80,1466,303,2667,898,6022
0.053,298,78,1469,302,2670,897,6022
0.055,297,78,1467,308,2666,918,6022
0.057,296,79,1464,319,2655,961,6022
0.059,295,81,1460,336,2638,1024,6022
0.061,294,84,1458,355,2615,1104,6022
0.063,294,88,1460,374,2595,1184,6022
0.065,293,92,1468,387,2594,1247,6022
0.067,292,97,1483,392,2626,1260,6022
0.069,292,101,1502,384,2678,1207,6022
0.071,292,105,1522,367,2725,1118,6022
0.073,291,108,1540,345,2756,1029,6022
0.075,291,111,1556,324,2780,957,6022
0.077,290,113,1570,307,2793,901,6022
0.079,289,114,1582,297,2800,859,6022
0.081,287,115,1590,291,2800,830,6022
0.083,284,115,1597,293,2797,825,6022
0.085,281,114,1600,304,2794,859,6022
0.087,276,111,1596,324,2785,974,6022
0.089,270,107,1585,352,2728,1224,6022
