"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,289,36,1065,347,2386,1065,6111
0.027,290,41,1068,342,2404,1034,6111
0.029,291,48,1074,348,2435,1034,6111
0.031,291,54,1082,360,2474,1051,6111
0.033,292,61,1093,381,2526,1082,6111
0.035,292,69,1103,407,2572,1119,6111
0.037,293,77,1113,439,2613,1171,6111
0.039,293,86,1121,475,2633,1227,6111
0.041,294,96,1126,515,2632,1275,6111
0.043,295,107,1127,556,2616,1297,6111
0.045,296,119,1125,597,2598,1293,6111
0.047,298,134,1119,642,2581,1273,6111
0.049,300,150,1109,682,2564,1240,6111
0.051,302,169,1093,725,2542,1204,6111
0.053,304,189,1072,764,2514,1170,6111
0.055,307,214,1046,807,2477,1136,6111
0.057,310,240,1014,849,2434,1101,6111
0.059,314,271,975,895,2388,1062,6111
0.061,318,304,932,939,2347,1021,6111
0.063,323,341,883,978,2313,976,6111
0.065,328,381,829,1006,2290,931,6111
0.067,335,420,775,1020,2281,894,6111
0.069,344,460,717,1027,2281,866,6111
0.071,354,491,663,1028,2290,847,6111
0.073,367,510,608,1031,2304,834,6111
0.075,381,507,557,1049,2321,827,6111
0.077,389,475,519,1074,2336,817,6111
