"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,414,157,2683,2127,3065,1400,6200
0.027,422,167,2497,1502,3318,1307,6200
0.029,431,172,2428,1261,3419,1128,6200
0.031,440,172,2392,1129,3467,1003,6200
0.033,447,169,2368,1045,3494,913,6200
0.035,451,166,2351,1012,3504,858,6200
0.037,452,164,2338,1024,3501,828,6200
0.039,451,164,2326,1081,3485,817,6200
0.041,447,167,2312,1174,3460,812,6200
0.043,441,171,2292,1302,3427,804,6200
0.045,432,174,2260,1438,3395,782,6200
0.047,423,175,2221,1552,3372,755,6200
0.049,414,173,2186,1615,3360,732,6200
0.051,406,168,2173,1643,3357,725,6200
0.053,400,162,2185,1642,3360,741,6200
0.055,395,156,2226,1632,3371,788,6200
0.057,389,150,2297,1623,3386,873,6200
0.059,383,145,2398,1607,3404,1014,6200
0.061,376,142,2523,1578,3421,1241,6200
0.063,369,139,2686,1454,3450,1692,6200
0.065,360,138,2788,1196,3588,2504,6200
0.067,352,138,2819,1004,3873,3629,6200
0.069,344,137,2833,896,4279,473,6200
0.071,338,137,2840,837,4281,428,6200
0.073,333,135,2842,810,4292,397,6200
0.075,330,134,2840,807,4306,380,6200
0.077,329,133,2834,815,4321,373,6200
0.079,328,132,2821,824,4334,371,6200
0.081,329,132,2805,826,4339,5474,6200
0.083,331,132,2787,808,3986,4464,6200
0.085,332,132,2772,781,3867,4081,6200
0.087,335,132,2761,740,3854,4024,6200
0.089,337,132,2756,701,3898,4304,6200
0.091,338,133,2757,668,4034,4991,6200
0.093,340,134,2763,639,4278,325,6200
0.095,341,135,2774,626,4266,324,6200
0.097,342,136,2792,624,4259,333,6200
0.099,341,137,2819,640,4256,357,6200
0.101,341,138,2856,665,4258,394,6200
0.103,341,140,2905,698,4265,447,6200
0.105,341,141,2960,728,4276,509,6200
0.107,341,142,3012,747,4292,572,6200
0.109,343,143,3052,758,4312,630,6200
0.111,346,145,3073,766,4332,681,6200
0.113,349,146,3076,776,4355,740,6200
0.115,353,147,3059,791,3117,11163,6200
0.117,358,146,3028,789,3896,7276,6200
0.119,361,145,2991,783,4259,5705,6200
0.121,363,142,2958,760,4465,4502,6200
0.123,364,141,2934,744,4287,3440,6200
0.125,363,140,2917,748,3923,2843,6200
0.127,361,142,2904,779,3661,2499,6200
0.129,357,145,2888,849,3477,2190,6200
0.131,351,150,2861,963,3349,1885,6200
0.133,344,155,2787,1125,3288,1543,6200
0.135,336,159,2663,1196,3305,1309,6200
0.137,329,161,2556,1168,3332,1193,6200
0.139,322,160,2483,1103,3358,1136,6200
0.141,317,158,2438,1040,3383,1108,6200
0.143,313,155,2412,982,3410,1087,6200
0.145,310,152,2400,943,3436,1065,6200
0.147,309,148,2402,912,3463,1039,6200
0.149,308,145,2407,906,3480,1012,6200
0.151,307,142,2417,908,3492,989,6200
0.153,308,140,2430,926,3495,974,6200
0.155,308,138,2443,958,3489,969,6200
0.157,309,136,2452,995,3476,968,6200
0.159,309,134,2453,1036,3455,963,6200
0.161,310,131,2443,1067,3433,952,6200
0.163,312,128,2422,1089,3412,934,6200
0.165,314,126,2402,1084,3403,918,6200
0.167,317,124,2389,1074,3405,922,6200
0.169,320,124,2390,1069,3419,962,6200
0.171,323,124,2409,1081,3449,1058,6200
0.173,325,125,2445,1115,3507,1257,6200
0.175,328,125,2500,1159,3656,1693,6200
0.177,331,127,2569,1180,3286,4147,6200
0.179,332,131,2461,3309,2623,1154,6200
0.181,332,136,2346,3008,2640,1131,6200
