"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,304,97,874,1209,2437,545,5800
0.027,310,117,867,1257,2404,554,5800
0.029,315,135,857,1309,2368,555,5800
0.031,320,153,848,1348,2332,549,5800
0.033,322,167,844,1354,2301,535,5800
0.035,323,178,846,1323,2276,516,5800
0.037,323,187,851,1278,2260,500,5800
0.039,322,197,853,1244,2251,493,5800
0.041,321,209,853,1236,2248,497,5800
0.043,322,224,845,1273,2248,515,5800
0.045,325,244,822,1380,2245,548,5800
0.047,331,270,764,1578,2234,596,5800
0.049,341,304,600,1933,2204,653,5800
0.051,360,346,2148,686,2692,623,5800
0.053,387,382,2094,665,2656,559,5800
0.055,419,401,2055,616,2631,511,5800
0.057,446,407,2031,564,2611,480,5800
0.059,467,408,2018,517,2595,460,5800
0.061,481,408,2009,475,2581,448,5800
0.063,486,410,2005,440,2572,444,5800
0.065,482,415,2002,409,2568,447,5800
0.067,470,421,2001,381,2570,456,5800
0.069,449,425,2001,356,2578,471,5800
0.071,420,422,2001,334,2593,488,5800
0.073,391,408,2002,316,2612,504,5800
0.075,364,384,2001,301,2634,517,5800
0.077,345,358,2001,291,2655,523,5800
0.079,330,336,2000,286,2674,528,5800
0.081,319,322,1999,286,2691,532,5800
0.083,310,316,1999,293,2702,539,5800
0.085,302,317,1998,304,2709,552,5800
0.087,294,323,1997,323,2715,573,5800
0.089,285,333,1996,348,2719,606,5800
0.091,275,346,1998,384,2724,656,5800
0.093,264,357,2004,426,2734,720,5800
0.095,252,364,2015,473,2749,800,5800
0.097,239,369,2030,512,2767,876,5800
0.099,229,371,2039,533,2775,916,5800
0.101,220,377,2033,520,2760,891,5800
0.103,214,383,2012,473,2731,803,5800
0.105,208,377,1992,406,2709,697,5800
0.107,202,354,1980,340,2697,610,5800
0.109,195,319,1975,289,2696,551,5800
0.111,188,281,1974,253,2699,514,5800
0.113,180,251,1976,231,2706,497,5800
0.115,173,232,1980,219,2716,489,5800
0.117,164,220,1984,215,2724,487,5800
0.119,156,215,1989,219,2731,489,5800
0.121,146,217,1995,232,2733,496,5800
0.123,136,227,2001,255,2732,509,5800
