"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,443,105,2381,218,2730,630,6200
0.027,444,90,2361,238,2722,625,6200
0.029,446,80,2340,256,2709,609,6200
0.031,447,73,2322,271,2691,590,6200
0.033,448,68,2306,287,2672,573,6200
0.035,449,64,2294,301,2655,567,6200
0.037,449,63,2285,315,2642,572,6200
0.039,448,63,2278,328,2633,587,6200
0.041,448,65,2271,342,2631,608,6200
0.043,447,67,2261,359,2633,626,6200
0.045,446,70,2245,378,2637,629,6200
0.047,445,73,2222,398,2641,607,6200
0.049,446,76,2192,412,2644,566,6200
0.051,446,78,2162,415,2644,519,6200
0.053,447,80,2134,407,2644,474,6200
0.055,448,82,2112,391,2644,442,6200
0.057,450,84,2096,373,2648,426,6200
0.059,451,88,2088,356,2657,429,6200
0.061,453,94,2085,343,2674,451,6200
