"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,313,110,2518,216,3125,303,6156
0.027,325,104,2530,202,3127,281,6156
0.029,334,97,2543,193,3135,268,6156
0.031,341,89,2556,185,3148,260,6156
0.033,347,82,2569,183,3164,263,6156
0.035,351,76,2582,181,3185,267,6156
0.037,354,71,2595,185,3208,278,6156
0.039,357,66,2607,190,3233,291,6156
0.041,359,62,2620,198,3260,308,6156
0.043,361,59,2634,209,3288,328,6156
0.045,362,56,2649,221,3316,352,6156
0.047,362,54,2669,232,3348,379,6156
0.049,362,53,2690,235,3383,405,6156
0.051,361,54,2713,229,3425,420,6156
0.053,360,54,2730,207,3462,414,6156
0.055,358,56,2741,185,3488,406,6156
0.057,356,58,2746,163,3504,408,6156
0.059,353,59,2747,144,3512,425,6156
0.061,351,62,2746,134,3515,460,6156
0.063,348,62,2743,125,3511,505,6156
0.065,345,64,2739,121,3502,564,6156
0.067,342,66,2733,119,3484,635,6156
0.069,339,69,2726,120,3456,721,6156
0.071,335,72,2717,126,3414,817,6156
0.073,331,76,2706,136,3348,931,6156
0.075,325,80,2695,152,3252,1044,6156
0.077,319,83,2686,174,3133,1113,6156
0.079,313,86,2678,204,2998,1127,6156
0.081,305,88,2674,240,2876,1092,6156
0.083,297,89,2678,280,2759,1050,6156
0.085,288,87,2654,995,2691,315,6156
