"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,428,105,2179,58,3315,363,6200
0.027,427,85,2183,61,3330,383,6200
0.029,425,71,2189,67,3353,411,6200
0.031,424,61,2198,75,3385,441,6200
0.033,422,54,2211,86,3432,471,6200
0.035,421,49,2229,99,3491,483,6200
0.037,420,47,2251,109,3554,461,6200
0.039,419,47,2273,114,3605,412,6200
0.041,419,47,2290,114,3636,361,6200
0.043,418,47,2300,111,3656,323,6200
0.045,418,48,2303,109,3668,299,6200
0.047,417,48,2302,109,3678,286,6200
0.049,417,49,2298,111,3687,280,6200
0.051,417,50,2293,116,3693,281,6200
0.053,417,52,2286,124,3701,289,6200
0.055,418,54,2278,136,3709,305,6200
0.057,419,56,2268,153,3721,328,6200
0.059,419,58,2258,175,3734,358,6200
0.061,420,60,2248,203,3750,389,6200
0.063,420,62,2239,237,3767,421,6200
