"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,510,94,1250,338,2922,206,6200
0.027,511,95,1232,365,2936,218,6200
0.029,511,96,1210,389,2949,227,6200
0.031,512,96,1185,408,2960,234,6200
0.033,512,97,1155,423,2971,243,6200
0.035,513,100,1123,431,2983,256,6200
0.037,514,103,1091,429,2997,274,6200
0.039,516,106,1064,418,3014,295,6200
0.041,518,108,1045,399,3030,316,6200
0.043,519,109,1031,373,3047,333,6200
0.045,519,111,1021,342,3062,342,6200
0.047,517,112,1014,307,3074,346,6200
0.049,513,113,1010,272,3083,346,6200
0.051,508,115,1008,241,3089,345,6200
0.053,500,118,1010,215,3091,349,6200
0.055,490,123,1014,194,3088,350,6200
0.057,480,129,1022,184,3081,353,6200
0.059,471,139,1034,184,3074,351,6200
0.061,465,152,1051,193,3069,340,6200
0.063,460,168,1075,211,3067,320,6200
0.065,458,184,1105,230,3068,292,6200
0.067,456,198,1141,244,3069,264,6200
0.069,454,208,1176,245,3070,241,6200
0.071,451,216,1205,234,3071,226,6200
0.073,448,224,1228,216,3072,219,6200
0.075,444,231,1244,196,3072,219,6200
0.077,441,237,1255,179,3073,226,6200
0.079,439,242,1264,166,3073,241,6200
0.081,438,245,1270,159,3073,266,6200
0.083,438,250,1277,158,3071,307,6200
0.085,439,258,1286,165,3065,368,6200
0.087,441,268,1298,181,3049,453,6200
0.089,443,278,1314,206,3016,562,6200
0.091,444,286,1335,240,2957,676,6200
0.093,446,288,1363,282,2866,765,6200
0.095,445,279,1398,323,2762,788,6200
0.097,443,263,1438,356,2672,758,6200
0.099,438,243,1482,374,2606,705,6200
0.101,431,225,1524,376,2567,655,6200
0.103,423,208,1566,367,2547,616,6200
