"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,256,90,1005,276,3282,531,6156
0.027,262,109,1023,246,3284,484,6156
0.029,268,128,1038,220,3282,444,6156
0.031,275,150,1049,198,3276,409,6156
0.033,281,172,1059,182,3269,380,6156
0.035,288,194,1066,170,3262,355,6156
0.037,295,215,1072,163,3255,335,6156
0.039,302,236,1076,158,3250,319,6156
0.041,310,256,1080,157,3247,304,6156
0.043,320,275,1083,159,3246,291,6156
0.045,329,291,1085,163,3247,281,6156
0.047,338,303,1087,168,3250,272,6156
0.049,347,311,1088,175,3254,266,6156
0.051,353,313,1089,183,3260,262,6156
0.053,358,311,1089,190,3265,258,6156
0.055,360,305,1089,196,3269,256,6156
0.057,359,294,1088,201,3271,257,6156
0.059,359,281,1088,201,3272,254,6156
0.061,357,266,1088,198,3271,249,6156
0.063,354,248,1087,194,3268,243,6156
0.065,352,231,1087,187,3262,233,6156
0.067,352,215,1087,178,3256,216,6156
0.069,353,200,1087,170,3249,198,6156
0.071,352,186,1087,169,3243,186,6156
0.073,357,173,1087,158,3238,160,6156
0.075,360,161,1087,155,3235,144,6156
0.077,361,150,1086,158,3234,132,6156
0.079,364,140,1085,160,3235,120,6156
0.081,366,131,1085,167,3236,114,6156
0.083,369,123,1084,175,3239,108,6156
0.085,370,116,1083,191,3239,108,6156
0.087,373,109,1081,198,3242,104,6156
0.089,376,102,1079,210,3243,102,6156
0.091,378,96,1077,223,3243,102,6156
0.093,380,91,1076,237,3242,103,6156
0.095,381,86,1074,254,3240,105,6156
0.097,382,83,1076,285,3237,115,6156
0.099,383,79,1072,298,3238,114,6156
0.101,384,74,1071,313,3239,116,6156
0.103,384,73,1073,343,3238,126,6156
0.105,384,70,1066,355,3242,129,6156
0.107,383,71,1063,382,3244,142,6156
0.109,383,70,1053,384,3246,147,6156
0.111,381,74,1042,406,3246,164,6156
0.113,380,78,1024,412,3243,176,6156
0.115,378,83,1000,407,3248,188,6156
0.117,375,92,982,447,3234,224,6156
0.119,371,101,945,465,3238,251,6156
0.121,364,114,896,519,3230,300,6156
0.123,357,126,841,542,3236,344,6156
0.125,348,140,773,565,3237,399,6156
0.127,341,162,687,642,3204,549,6156
0.129,327,168,653,532,3246,510,6156
0.131,317,183,613,518,3252,562,6156
0.133,314,202,573,561,3240,671,6156
0.135,306,210,553,561,3248,721,6156
0.137,307,225,513,632,3220,891,6156
0.139,287,209,534,565,3182,1075,6156
