"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,468,457,1731,350,2737,718,6156
0.027,508,419,1758,310,2722,645,6156
0.029,533,388,1780,281,2708,587,6156
0.031,549,361,1802,259,2696,537,6156
0.033,559,341,1822,245,2685,493,6156
0.035,564,324,1844,236,2676,454,6156
0.037,566,310,1867,233,2669,422,6156
0.039,565,301,1889,235,2664,396,6156
0.041,560,293,1914,241,2661,374,6156
0.043,551,286,1941,252,2660,359,6156
0.045,541,278,1968,266,2659,347,6156
0.047,527,269,1998,283,2660,339,6156
0.049,513,255,2028,302,2661,333,6156
0.051,498,237,2062,323,2662,328,6156
0.053,485,215,2096,345,2664,325,6156
0.055,475,191,2132,366,2666,323,6156
0.057,469,167,2172,386,2668,324,6156
0.059,466,145,2216,405,2671,332,6156
0.061,465,127,2265,420,2673,352,6156
0.063,466,110,2323,427,2676,395,6156
0.065,466,98,2393,402,2684,489,6156
0.067,465,89,2454,316,2734,678,6156
0.069,464,83,2483,238,2860,870,6156
0.071,462,78,2501,192,3034,979,6156
0.073,459,76,2516,168,3217,958,6156
0.075,456,74,2527,158,3345,841,6156
0.077,452,73,2536,156,3410,729,6156
0.079,447,74,2541,158,3439,647,6156
0.081,442,74,2542,161,3447,600,6156
0.083,436,74,2540,164,3443,575,6156
0.085,430,74,2534,165,3430,568,6156
0.087,424,73,2527,164,3409,577,6156
0.089,419,71,2517,162,3376,595,6156
0.091,414,69,2506,160,3332,626,6156
0.093,408,67,2495,162,3276,663,6156
0.095,402,65,2484,164,3203,689,6156
0.097,396,64,2472,171,3125,703,6156
0.099,389,64,2461,184,3050,700,6156
0.101,382,65,2450,197,2993,681,6156
0.103,374,67,2439,212,2959,664,6156
0.105,364,70,2428,223,2945,646,6156
0.107,354,72,2417,236,2945,638,6156
0.109,344,75,2405,249,2947,633,6156
