"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,593,260,2006,1188,2428,685,6200
0.027,614,278,1978,1095,2429,720,6200
0.029,635,302,1976,1027,2416,799,6200
0.031,654,330,1996,901,2393,966,6200
0.033,675,368,2017,728,2385,1291,6200
0.035,697,419,2004,563,2423,1709,6200
0.037,720,482,1984,451,2433,2123,6200
0.039,744,563,1968,380,2360,2394,6200
0.041,766,653,1956,347,2246,2336,6200
0.043,787,744,1946,340,2166,2054,6200
0.045,807,810,1936,351,2141,1737,6200
0.047,826,837,1922,366,2155,1476,6200
0.049,843,836,1907,378,2187,1288,6200
0.051,855,822,1893,383,2219,1164,6200
0.053,861,807,1880,385,2247,1074,6200
0.055,860,797,1871,391,2265,1010,6200
0.057,853,796,1862,405,2274,963,6200
0.059,841,803,1853,431,2273,927,6200
0.061,830,818,1844,474,2263,896,6200
0.063,820,845,1828,546,2243,859,6200
0.065,816,890,1799,653,2220,806,6200
0.067,817,963,1740,782,2206,740,6200
