"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,248,177,1164,281,2128,1867,6022
0.027,254,239,1154,292,2065,1848,6022
0.029,259,314,1147,301,1997,1872,6022
0.031,261,403,1145,313,1927,1937,6022
0.033,260,501,1146,325,1850,2005,6022
0.035,255,601,1149,337,1770,2066,6022
0.037,248,696,1155,346,1692,2108,6022
0.039,242,770,1164,351,1631,2135,6022
0.041,239,818,1175,353,1592,2154,6022
0.043,242,838,1187,352,1575,2179,6022
0.045,249,833,1201,348,1577,2220,6022
0.047,259,808,1215,342,1595,2279,6022
0.049,269,767,1230,335,1628,2356,6022
0.051,278,716,1246,326,1673,2445,6022
0.053,285,658,1262,316,1729,2539,6022
0.055,290,598,1278,304,1795,2631,6022
0.057,292,538,1293,291,1869,2716,6022
0.059,291,479,1308,277,1950,2793,6022
0.061,288,420,1322,261,2046,2858,6022
0.063,283,369,1335,246,2149,2906,6022
0.065,276,321,1347,230,2271,2917,6022
