"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,198,992,2009,164,2534,473,6200
0.027,330,880,1994,180,2529,479,6200
0.029,413,738,1974,195,2531,475,6200
0.031,459,620,1952,206,2541,465,6200
0.033,487,524,1926,215,2561,450,6200
0.035,506,453,1897,221,2587,431,6200
0.037,519,401,1868,227,2614,412,6200
0.039,530,363,1837,237,2641,402,6200
0.041,539,337,1807,252,2665,406,6200
0.043,548,321,1775,280,2688,429,6200
0.045,556,312,1741,321,2709,470,6200
0.047,564,311,1703,379,2728,529,6200
0.049,571,316,1658,454,2744,599,6200
0.051,576,324,1598,526,2765,661,6200
0.053,582,343,1534,610,2781,730,6200
0.055,588,368,1464,680,2806,791,6200
0.057,594,401,1395,735,2843,845,6200
0.059,599,442,1326,768,2893,894,6200
0.061,607,496,1269,819,2939,953,6200
0.063,619,568,1217,885,3000,1023,6200
0.065,645,673,1152,997,3070,1101,6200
0.067,734,826,1010,1264,3159,1171,6200
