"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,270,131,2386,335,2960,3122,5978
0.027,264,108,2414,350,2981,517,5978
0.029,260,88,2448,352,2944,517,5978
0.031,258,72,2484,333,2915,493,5978
0.033,257,63,2516,300,2897,458,5978
0.035,259,59,2543,265,2888,427,5978
0.037,261,59,2566,238,2886,413,5978
0.039,265,61,2588,218,2889,417,5978
0.041,269,63,2610,207,2898,443,5978
0.043,273,64,2632,204,2910,491,5978
0.045,275,65,2655,207,2927,556,5978
0.047,277,68,2681,205,2946,647,5978
0.049,279,73,2703,214,2960,723,5978
0.051,282,79,2722,222,2966,804,5978
0.053,285,85,2741,225,2968,905,5978
0.055,287,88,2762,227,2962,1038,5978
0.057,288,88,2780,226,2963,1210,5978
0.059,285,84,2797,230,2955,1406,5978
