"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,459,106,2155,184,2817,281,6200
0.027,466,86,2142,179,2808,275,6200
0.029,473,74,2134,170,2808,266,6200
0.031,479,69,2130,159,2816,253,6200
0.033,486,68,2129,147,2828,233,6200
0.035,493,71,2129,135,2837,212,6200
0.037,500,76,2130,126,2842,197,6200
0.039,508,83,2131,122,2844,192,6200
0.041,515,92,2132,123,2842,194,6200
0.043,525,103,2136,129,2836,202,6200
0.045,537,117,2141,140,2829,214,6200
0.047,550,131,2147,154,2821,229,6200
0.049,566,144,2155,171,2813,243,6200
0.051,582,154,2163,188,2807,255,6200
0.053,598,161,2171,205,2802,265,6200
0.055,612,165,2177,222,2799,274,6200
0.057,623,168,2180,238,2797,283,6200
0.059,630,171,2181,254,2797,292,6200
0.061,633,177,2179,268,2798,303,6200
0.063,633,186,2175,281,2800,315,6200
0.065,629,198,2169,291,2804,330,6200
0.067,622,214,2160,299,2808,349,6200
0.069,610,233,2151,304,2812,373,6200
0.071,595,253,2142,308,2814,401,6200
0.073,574,272,2131,312,2814,436,6200
0.075,549,287,2121,316,2808,472,6200
0.077,520,295,2110,317,2795,504,6200
0.079,491,296,2099,316,2776,526,6200
0.081,464,291,2091,312,2755,536,6200
0.083,439,280,2083,307,2735,538,6200
0.085,419,265,2077,303,2719,535,6200
0.087,402,248,2074,303,2708,532,6200
0.089,388,232,2071,307,2702,533,6200
0.091,377,216,2069,316,2701,534,6200
0.093,367,201,2066,331,2704,536,6200
0.095,359,186,2064,349,2711,535,6200
0.097,352,173,2061,370,2723,529,6200
0.099,345,161,2060,391,2740,519,6200
0.101,340,152,2061,409,2760,506,6200
