"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,271,37,1323,1237,2119,731,5800
0.027,272,47,1305,1055,2187,611,5800
0.029,273,59,1293,934,2203,484,5800
0.031,273,78,1289,845,2192,394,5800
0.033,273,101,1289,785,2169,341,5800
0.035,273,131,1295,748,2144,313,5800
0.037,272,168,1307,735,2117,307,5800
0.039,271,212,1327,746,2093,319,5800
0.041,270,267,1356,787,2068,353,5800
0.043,268,327,1395,851,2043,405,5800
0.045,265,396,1445,940,2012,474,5800
0.047,260,476,1514,1067,1967,554,5800
0.049,253,572,1620,1284,1892,612,5800
0.051,238,696,1757,1737,1815,566,5800
0.053,210,847,1778,506,1988,2314,5800
0.055,157,1040,1753,466,2341,2406,5800
0.057,54,1263,1730,437,2513,2246,5800
0.059,191,1222,1707,414,2579,2126,5800
0.061,293,1059,1683,391,2600,2041,5800
0.063,354,937,1663,367,2596,1975,5800
0.065,403,840,1647,344,2588,1908,5800
0.067,448,754,1634,324,2582,1837,5800
0.069,486,673,1625,308,2579,1764,5800
0.071,518,596,1616,299,2579,1690,5800
0.073,539,534,1609,298,2582,1629,5800
0.075,550,485,1602,306,2587,1576,5800
0.077,555,450,1595,321,2595,1532,5800
0.079,557,424,1586,343,2607,1489,5800
0.081,557,402,1576,371,2623,1443,5800
0.083,558,385,1565,397,2645,1396,5800
0.085,559,368,1550,422,2665,1347,5800
0.087,560,352,1534,440,2692,1294,5800
0.089,562,334,1517,451,2721,1231,5800
0.091,563,314,1498,452,2750,1156,5800
