"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,287,264,630,500,3299,598,5978
0.027,286,252,626,417,3343,554,5978
0.029,293,255,622,399,3386,526,5978
0.031,294,235,630,350,3408,479,5978
0.033,301,230,636,345,3429,446,5978
0.035,309,224,648,352,3445,413,5978
0.037,317,218,663,366,3458,381,5978
0.039,324,208,685,379,3431,1961,5978
0.041,330,199,710,389,3313,1987,5978
0.043,333,192,735,396,3174,1978,5978
0.045,336,188,759,401,3058,1888,5978
0.047,338,187,781,406,2965,1765,5978
0.049,340,190,798,416,2861,1662,5978
0.051,344,196,815,434,2819,1572,5978
0.053,347,205,829,457,2740,1531,5978
0.055,352,215,840,488,2643,1523,5978
0.057,357,228,851,532,2511,1519,5978
0.059,362,241,859,586,2345,1451,5978
0.061,367,253,866,651,2202,1334,5978
0.063,372,264,873,728,2069,1157,5978
0.065,375,270,878,809,1966,959,5978
0.067,376,270,885,874,1896,773,5978
0.069,374,263,901,912,1850,615,5978
0.071,370,249,929,933,1820,495,5978
0.073,365,231,967,943,1798,406,5978
