"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,506,934,1746,366,2541,738,6200
0.027,532,897,1747,355,2525,689,6200
0.029,557,869,1749,345,2515,642,6200
0.031,579,846,1751,334,2509,600,6200
0.033,603,823,1754,323,2507,560,6200
0.035,626,797,1756,310,2509,524,6200
0.037,648,772,1759,298,2513,491,6200
0.039,669,745,1762,286,2519,463,6200
0.041,688,720,1764,276,2526,440,6200
0.043,706,695,1767,268,2534,419,6200
0.045,722,671,1770,262,2541,402,6200
0.047,737,649,1773,258,2547,387,6200
0.049,751,629,1776,255,2552,377,6200
0.051,764,614,1781,253,2555,372,6200
0.053,777,604,1786,254,2556,374,6200
0.055,790,603,1792,257,2555,384,6200
0.057,803,611,1798,263,2553,403,6200
0.059,817,628,1804,273,2549,432,6200
0.061,831,654,1810,285,2544,466,6200
0.063,845,687,1815,299,2536,501,6200
0.065,856,725,1819,311,2528,529,6200
0.067,864,764,1821,319,2520,541,6200
0.069,865,802,1821,320,2514,533,6200
0.071,861,835,1820,315,2511,511,6200
0.073,851,861,1820,304,2511,480,6200
0.075,837,879,1820,292,2512,451,6200
0.077,822,889,1822,280,2515,427,6200
0.079,806,890,1826,272,2519,414,6200
0.081,791,884,1830,268,2525,408,6200
0.083,777,871,1836,268,2534,409,6200
0.085,764,846,1843,269,2545,412,6200
0.087,751,809,1852,270,2560,412,6200
0.089,738,761,1864,269,2575,405,6200
0.091,726,712,1878,267,2588,395,6200
0.093,712,666,1895,262,2600,384,6200
0.095,697,628,1914,255,2609,376,6200
0.097,681,601,1933,246,2615,374,6200
0.099,663,585,1949,237,2618,377,6200
0.101,644,580,1962,230,2619,383,6200
0.103,622,582,1972,228,2617,391,6200
0.105,599,590,1980,232,2613,397,6200
0.107,575,600,1986,242,2609,399,6200
0.109,549,610,1990,260,2606,392,6200
0.111,524,613,1993,283,2604,377,6200
0.113,501,610,1998,313,2605,355,6200
0.115,480,598,2004,350,2609,331,6200
0.117,462,579,2015,391,2618,309,6200
0.119,448,554,2033,437,2632,292,6200
0.121,436,527,2058,481,2651,279,6200
