"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,299,34,2003,227,2472,562,6111
0.027,303,43,2015,220,2474,502,6111
0.029,308,52,2030,210,2483,453,6111
0.031,314,63,2046,200,2497,417,6111
0.033,320,74,2065,191,2513,391,6111
0.035,327,84,2082,181,2529,363,6111
0.037,334,93,2100,174,2545,342,6111
0.039,341,101,2118,170,2559,330,6111
0.041,348,107,2137,169,2572,325,6111
0.043,355,112,2156,171,2582,327,6111
0.045,361,116,2174,174,2589,336,6111
0.047,368,119,2192,179,2594,351,6111
0.049,375,122,2207,183,2595,361,6111
0.051,381,125,2220,189,2593,370,6111
0.053,387,126,2228,195,2590,371,6111
0.055,393,128,2233,203,2585,363,6111
0.057,397,129,2234,210,2582,348,6111
0.059,400,129,2233,216,2582,329,6111
0.061,402,129,2230,218,2584,312,6111
0.063,402,128,2226,217,2589,298,6111
0.065,402,128,2222,214,2594,289,6111
0.067,401,127,2217,208,2600,285,6111
0.069,400,126,2213,201,2605,284,6111
