"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,570,379,1981,391,2670,254,6200
0.027,580,391,1978,394,2656,247,6200
0.029,585,402,1971,399,2642,240,6200
0.031,588,411,1963,405,2627,232,6200
0.033,588,418,1952,413,2612,225,6200
0.035,587,421,1940,425,2597,219,6200
0.037,585,418,1926,442,2582,216,6200
0.039,583,409,1909,465,2566,216,6200
0.041,582,397,1891,493,2550,219,6200
0.043,582,384,1872,529,2533,224,6200
0.045,585,375,1854,575,2515,231,6200
0.047,589,370,1837,634,2498,240,6200
0.049,596,370,1823,711,2481,250,6200
0.051,604,374,1809,808,2465,260,6200
0.053,613,380,1792,934,2449,269,6200
0.055,624,387,1762,1085,2434,271,6200
0.057,634,392,1708,1243,2421,266,6200
0.059,644,394,1623,1364,2413,254,6200
0.061,651,394,1526,1410,2410,240,6200
0.063,655,391,1437,1383,2410,227,6200
0.065,655,384,1376,1312,2413,218,6200
0.067,652,375,1342,1224,2418,213,6200
0.069,645,365,1330,1139,2422,212,6200
0.071,636,356,1331,1063,2424,212,6200
0.073,623,351,1338,1001,2424,214,6200
0.075,606,353,1342,955,2424,216,6200
0.077,584,364,1343,928,2421,220,6200
0.079,554,383,1342,925,2417,228,6200
0.081,520,408,1343,963,2411,243,6200
0.083,482,438,1350,1085,2399,272,6200
0.085,445,467,1376,1371,2371,315,6200
