"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,325,128,2218,146,3022,431,6067
0.027,332,132,2222,147,3021,444,6067
0.029,337,133,2229,151,3020,472,6067
0.031,339,132,2240,161,3018,522,6067
0.033,339,131,2258,175,3017,599,6067
0.035,337,129,2283,188,3021,707,6067
0.037,335,125,2315,192,3037,848,6067
0.039,333,121,2343,184,3069,990,6067
0.041,333,116,2361,166,3114,1100,6067
0.043,333,112,2370,146,3158,1155,6067
0.045,334,108,2371,127,3191,1169,6067
0.047,335,106,2368,112,3214,1166,6067
0.049,338,106,2364,99,3234,1167,6067
0.051,343,107,2361,90,3253,1173,6067
0.053,348,109,2359,84,3275,1196,6067
0.055,354,111,2359,82,3295,1226,6067
0.057,360,112,2361,84,3311,1266,6067
0.059,365,112,2366,89,3318,1307,6067
0.061,368,111,2374,98,3315,1351,6067
0.063,370,110,2385,109,3305,1407,6067
0.065,372,109,2398,122,3290,1481,6067
0.067,373,109,2414,136,3268,1584,6067
0.069,373,108,2429,147,3236,1673,6067
0.071,374,108,2442,160,3184,1746,6067
0.073,376,109,2453,174,3110,1762,6067
0.075,379,109,2462,191,3022,1681,6067
0.077,382,109,2467,211,2943,1545,6067
0.079,387,109,2468,229,2890,1376,6067
0.081,392,110,2465,245,2854,1219,6067
0.083,395,113,2459,253,2839,1109,6067
0.085,397,119,2453,255,2836,1048,6067
0.087,396,130,2451,254,2836,1051,6067
0.089,394,145,2454,250,2842,1112,6067
0.091,389,164,2462,248,2849,1238,6067
0.093,383,186,2473,245,2862,1423,6067
0.095,377,208,2487,244,2881,1654,6067
0.097,370,230,2506,247,2901,1918,6067
0.099,361,246,2527,252,2913,2153,6067
0.101,349,259,2548,258,2910,2357,6067
0.103,334,260,2567,261,2914,2464,6067
0.105,315,254,2581,265,2916,2533,6067
0.107,297,242,2590,270,2920,2574,6067
0.109,285,228,2591,274,2946,2583,6067
0.111,276,220,2587,280,2979,2612,6067
0.113,272,222,2580,285,3027,2690,6067
0.115,271,235,2568,293,3090,2751,6067
0.117,272,261,2555,302,3161,2819,6067
