"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,187,271,1723,483,2376,846,6067
0.027,191,285,1718,527,2347,876,6067
0.029,202,289,1712,594,2299,893,6067
0.031,217,281,1702,681,2242,875,6067
0.033,232,263,1681,796,2183,809,6067
0.035,247,240,1637,924,2142,705,6067
0.037,259,215,1567,1030,2123,601,6067
0.039,268,193,1493,1090,2118,524,6067
0.041,275,174,1422,1114,2122,471,6067
0.043,280,157,1362,1112,2133,438,6067
0.045,283,143,1313,1092,2152,423,6067
0.047,285,130,1277,1062,2178,421,6067
0.049,286,118,1248,1022,2212,425,6067
0.051,286,107,1222,974,2251,429,6067
0.053,286,95,1198,923,2291,428,6067
0.055,284,84,1176,876,2325,422,6067
0.057,282,73,1155,834,2352,415,6067
0.059,280,63,1136,806,2372,410,6067
0.061,278,53,1120,790,2384,409,6067
0.063,276,45,1106,795,2390,416,6067
0.065,274,38,1092,820,2391,429,6067
