"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,354,154,1958,282,2666,355,6156
0.027,355,150,2015,321,2664,350,6156
0.029,357,146,2078,347,2668,354,6156
0.031,361,142,2142,353,2678,362,6156
0.033,365,136,2197,342,2692,370,6156
0.035,369,129,2243,325,2710,377,6156
0.037,371,123,2280,312,2728,383,6156
0.039,372,117,2311,305,2747,391,6156
0.041,373,112,2344,306,2766,411,6156
0.043,373,108,2381,308,2789,447,6156
0.045,372,105,2422,307,2817,504,6156
0.047,372,102,2468,293,2858,604,6156
0.049,372,99,2509,262,2926,726,6156
0.051,372,96,2541,227,3032,849,6156
0.053,372,92,2564,197,3172,927,6156
0.055,372,89,2580,179,3312,919,6156
0.057,372,83,2593,164,3425,818,6156
0.059,372,79,2602,158,3497,701,6156
0.061,371,74,2612,157,3538,601,6156
0.063,370,69,2621,158,3560,522,6156
0.065,369,66,2630,164,3573,467,6156
0.067,367,63,2642,172,3582,424,6156
0.069,365,61,2653,182,3588,395,6156
0.071,363,59,2664,190,3590,378,6156
0.073,362,57,2674,199,3591,369,6156
0.075,361,54,2681,206,3587,369,6156
0.077,360,52,2684,212,3579,376,6156
0.079,360,50,2684,217,3567,390,6156
0.081,360,47,2679,215,3547,409,6156
0.083,360,45,2673,215,3526,428,6156
0.085,361,44,2666,215,3507,445,6156
0.087,362,42,2658,211,3489,458,6156
0.089,362,41,2651,205,3478,471,6156
0.091,363,40,2643,196,3473,485,6156
0.093,363,40,2636,189,3476,502,6156
0.095,364,40,2627,179,3479,525,6156
0.097,364,41,2620,168,3480,547,6156
0.099,364,42,2613,159,3478,577,6156
0.101,365,43,2606,149,3467,604,6156
0.103,366,45,2600,141,3454,628,6156
0.105,367,48,2596,133,3440,648,6156
0.107,368,50,2593,124,3424,658,6156
