"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,380,59,2032,368,2601,1076,6156
0.027,375,57,2050,364,2592,852,6156
0.029,370,55,2069,366,2589,683,6156
0.031,365,53,2093,375,2592,551,6156
0.033,361,52,2122,389,2596,461,6156
0.035,356,51,2159,409,2601,396,6156
0.037,352,50,2204,430,2608,354,6156
0.039,349,48,2255,447,2616,331,6156
0.041,346,46,2314,454,2625,323,6156
0.043,344,44,2380,447,2634,338,6156
0.045,342,42,2444,403,2647,378,6156
0.047,340,40,2495,323,2678,460,6156
0.049,338,38,2521,256,2733,533,6156
0.051,336,36,2536,208,2806,571,6156
0.053,334,35,2548,178,2879,585,6156
0.055,333,34,2558,161,2947,585,6156
0.057,331,33,2567,152,3013,575,6156
0.059,329,32,2573,147,3072,546,6156
0.061,327,32,2577,148,3122,520,6156
0.063,325,32,2579,149,3165,482,6156
0.065,322,32,2578,151,3201,452,6156
0.067,320,33,2577,155,3235,437,6156
0.069,317,33,2573,147,3263,405,6156
0.071,314,33,2569,139,3289,387,6156
0.073,311,35,2565,136,3317,386,6156
0.075,308,34,2561,125,3342,371,6156
0.077,305,34,2557,115,3364,359,6156
0.079,303,34,2552,112,3387,361,6156
0.081,301,35,2548,112,3409,367,6156
0.083,301,33,2544,110,3427,364,6156
0.085,301,33,2540,115,3444,373,6156
0.087,302,32,2537,124,3457,388,6156
0.089,304,31,2535,136,3466,403,6156
0.091,307,30,2534,151,3470,418,6156
0.093,309,29,2533,169,3469,435,6156
0.095,312,28,2534,185,3462,446,6156
0.097,314,27,2532,195,3451,452,6156
0.099,316,28,2530,210,3437,470,6156
0.101,318,27,2527,209,3422,470,6156
0.103,320,27,2523,212,3406,486,6156
0.105,322,27,2521,209,3389,499,6156
0.107,324,28,2522,206,3371,517,6156
0.109,327,29,2525,204,3350,540,6156
0.111,330,30,2531,200,3328,565,6156
0.113,334,31,2538,198,3303,586,6156
