"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,450,165,1438,1643,2836,427,6200
0.027,434,165,1479,1663,2813,392,6200
0.029,416,162,1522,1657,2794,361,6200
0.031,400,156,1566,1632,2779,337,6200
0.033,383,146,1614,1599,2765,318,6200
0.035,368,136,1662,1564,2754,304,6200
0.037,356,125,1714,1539,2743,293,6200
0.039,344,114,1773,1526,2734,287,6200
0.041,335,104,1834,1515,2726,283,6200
0.043,326,95,1905,1493,2719,284,6200
0.045,318,85,1980,1443,2713,292,6200
0.047,311,75,2057,1347,2709,312,6200
0.049,305,66,2124,1210,2710,347,6200
0.051,300,58,2175,1044,2719,396,6200
0.053,296,51,2210,857,2742,459,6200
0.055,292,46,2226,693,2781,520,6200
0.057,289,41,2232,562,2833,564,6200
0.059,286,38,2236,470,2891,593,6200
0.061,284,35,2242,406,2953,607,6200
0.063,282,33,2252,357,3026,591,6200
0.065,280,30,2264,320,3094,506,6200
0.067,278,28,2278,292,3119,401,6200
0.069,276,27,2292,270,3126,331,6200
0.071,275,25,2306,255,3126,287,6200
0.073,273,23,2319,246,3125,258,6200
0.075,272,22,2332,245,3123,244,6200
