"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,430,89,2753,785,3099,302,6200
0.027,433,87,2831,758,3086,334,6200
0.029,435,86,2887,696,3077,367,6200
0.031,437,86,2926,614,3074,410,6200
0.033,439,86,2942,506,3087,472,6200
0.035,440,86,2937,430,3118,513,6200
0.037,440,85,2932,384,3147,540,6200
0.039,440,83,2929,352,3173,566,6200
0.041,439,81,2928,329,3195,597,6200
0.043,439,78,2927,310,3214,633,6200
0.045,439,75,2927,296,3229,682,6200
0.047,441,70,2928,283,3241,747,6200
0.049,443,65,2929,273,3252,832,6200
0.051,445,61,2932,263,3263,941,6200
0.053,448,57,2935,255,3279,1092,6200
0.055,450,53,2939,249,3292,1308,6200
0.057,452,50,2944,248,3182,1592,6200
0.059,454,48,2950,252,3060,1494,6200
0.061,454,46,2956,261,3013,1332,6200
0.063,455,46,2962,272,2988,1183,6200
0.065,454,46,2968,283,2976,1066,6200
0.067,452,47,2971,290,2974,993,6200
