"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,327,117,611,3542,2653,1471,5978
0.027,329,112,649,1879,2767,1159,5978
0.029,332,105,815,1410,2829,928,5978
0.031,335,98,892,1101,2869,766,5978
0.033,338,91,935,903,2894,654,5978
0.035,342,83,956,742,2907,561,5978
0.037,344,78,963,672,2902,514,5978
0.039,347,72,973,594,2909,459,5978
0.041,349,67,979,554,2905,420,5978
0.043,350,63,983,546,2898,396,5978
0.045,351,60,986,548,2889,370,5978
0.047,352,57,991,580,2878,356,5978
0.049,353,55,998,631,2864,346,5978
0.051,353,53,1011,703,2848,341,5978
0.053,354,50,1035,766,2830,331,5978
0.055,355,48,1073,824,2811,324,5978
0.057,355,46,1122,861,2794,321,5978
0.059,355,44,1172,867,2777,317,5978
0.061,355,43,1222,883,2765,332,5978
0.063,354,42,1265,861,2753,340,5978
0.065,353,42,1310,868,2746,375,5978
0.067,352,43,1354,876,2745,426,5978
0.069,351,45,1401,881,2749,496,5978
0.071,349,47,1455,878,2767,593,5978
