"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,461,182,1612,231,2451,349,6200
0.027,477,206,1594,237,2451,302,6200
0.029,495,232,1578,243,2457,279,6200
0.031,515,258,1565,248,2465,274,6200
0.033,535,282,1554,251,2476,282,6200
0.035,553,305,1545,253,2488,302,6200
0.037,570,326,1539,253,2502,336,6200
0.039,584,348,1535,252,2518,383,6200
0.041,595,371,1533,252,2536,442,6200
0.043,604,399,1531,255,2556,518,6200
0.045,611,432,1530,262,2578,603,6200
0.047,615,470,1527,275,2598,689,6200
0.049,618,517,1522,296,2609,765,6200
0.051,618,573,1515,327,2607,817,6200
0.053,616,649,1504,374,2591,849,6200
0.055,613,755,1491,435,2566,871,6200
