"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,551,458,1884,145,2675,473,6067
0.027,588,417,1882,136,2668,450,6067
0.029,616,381,1880,129,2665,435,6067
0.031,638,353,1879,126,2664,427,6067
0.033,656,329,1878,124,2665,422,6067
0.035,671,310,1877,124,2666,420,6067
0.037,685,294,1876,125,2668,418,6067
0.039,696,283,1875,128,2670,416,6067
0.041,706,275,1873,132,2673,415,6067
0.043,714,272,1872,137,2677,416,6067
0.045,722,274,1871,144,2684,420,6067
0.047,729,281,1871,151,2694,429,6067
0.049,736,294,1871,159,2710,444,6067
0.051,742,313,1872,167,2731,465,6067
0.053,747,339,1874,175,2762,490,6067
0.055,750,370,1875,181,2800,512,6067
0.057,748,405,1874,186,2842,526,6067
0.059,739,445,1872,191,2886,527,6067
0.061,722,484,1867,195,2923,519,6067
0.063,692,523,1860,201,2953,508,6067
0.065,646,556,1851,209,2974,500,6067
0.067,574,582,1840,220,2990,493,6067
0.069,478,557,1827,235,3000,494,6067
0.071,389,426,1815,254,3008,495,6067
