"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,458,72,1002,651,3321,452,6200
0.027,459,69,1013,590,3319,439,6200
0.029,461,66,1024,559,3310,436,6200
0.031,461,64,1030,539,3294,432,6200
0.033,462,62,1039,539,3273,429,6200
0.035,463,60,1049,555,3250,427,6200
0.037,463,59,1060,586,3225,424,6200
0.039,464,57,1074,634,3201,421,6200
0.041,463,55,1089,694,3179,418,6200
0.043,463,54,1109,767,3158,413,6200
0.045,462,53,1131,840,3140,406,6200
0.047,461,54,1154,894,3126,396,6200
0.049,460,55,1176,914,3115,385,6200
0.051,458,58,1193,899,3109,373,6200
0.053,457,63,1207,855,3106,361,6200
0.055,455,70,1216,800,3109,351,6200
0.057,454,79,1222,748,3116,346,6200
0.059,453,89,1229,705,3127,343,6200
0.061,452,101,1235,678,3141,343,6200
0.063,453,114,1242,663,3158,343,6200
0.065,454,129,1251,661,3173,342,6200
0.067,455,144,1262,669,3187,340,6200
0.069,457,159,1276,681,3198,336,6200
0.071,458,172,1289,690,3204,332,6200
0.073,459,185,1305,689,3204,330,6200
0.075,459,197,1318,670,3198,333,6200
0.077,457,206,1329,632,3184,341,6200
0.079,456,216,1335,583,3164,351,6200
0.081,454,226,1338,533,3140,360,6200
0.083,453,238,1339,488,3113,366,6200
0.085,452,253,1338,451,3086,367,6200
0.087,452,271,1338,425,3061,365,6200
0.089,453,290,1339,408,3037,362,6200
0.091,455,310,1342,400,3017,360,6200
0.093,456,331,1347,399,2997,361,6200
0.095,458,348,1355,402,2975,365,6200
0.097,460,357,1366,407,2949,371,6200
0.099,462,357,1381,410,2917,378,6200
0.101,464,348,1398,411,2880,380,6200
0.103,465,333,1418,409,2840,375,6200
0.105,465,317,1440,407,2801,365,6200
0.107,465,303,1466,408,2767,355,6200
0.109,464,294,1493,413,2739,351,6200
0.111,463,289,1522,419,2715,354,6200
0.113,460,286,1554,424,2693,363,6200
0.115,456,283,1587,423,2672,378,6200
0.117,450,279,1619,411,2653,395,6200
0.119,442,271,1648,387,2633,412,6200
0.121,434,259,1672,352,2613,426,6200
0.123,423,243,1689,309,2592,439,6200
0.125,412,222,1701,263,2567,451,6200
0.127,401,200,1706,221,2537,468,6200
0.129,390,178,1708,186,2505,498,6200
