"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,582,247,1530,737,2677,947,6200
0.027,577,218,1493,632,2663,757,6200
0.029,572,194,1467,553,2653,646,6200
0.031,568,174,1448,493,2647,578,6200
0.033,564,156,1430,443,2642,532,6200
0.035,559,140,1413,400,2639,502,6200
0.037,554,124,1396,363,2637,482,6200
0.039,548,109,1379,331,2637,471,6200
0.041,542,96,1364,305,2638,467,6200
0.043,536,84,1347,283,2640,469,6200
0.045,531,74,1331,265,2645,477,6200
0.047,525,66,1314,252,2651,491,6200
0.049,519,60,1297,243,2658,509,6200
0.051,514,56,1280,237,2666,531,6200
0.053,508,54,1261,231,2675,559,6200
0.055,502,53,1242,228,2685,593,6200
0.057,495,54,1223,224,2698,633,6200
0.059,487,57,1205,221,2715,675,6200
0.061,479,60,1190,219,2738,712,6200
0.063,468,64,1176,216,2772,741,6200
0.065,457,69,1164,215,2812,753,6200
0.067,444,73,1155,215,2856,745,6200
0.069,431,77,1147,218,2895,723,6200
0.071,418,79,1142,223,2932,695,6200
0.073,406,80,1139,236,2962,669,6200
0.075,395,79,1137,253,2994,643,6200
0.077,386,77,1137,280,3022,627,6200
0.079,379,76,1138,319,3049,616,6200
0.081,374,74,1140,368,3075,608,6200
0.083,370,74,1142,436,3102,600,6200
0.085,367,75,1144,523,3129,589,6200
0.087,364,76,1148,627,3154,572,6200
0.089,363,79,1153,745,3175,549,6200
0.091,362,83,1165,880,3191,531,6200
0.093,362,88,1178,1030,3202,516,6200
0.095,362,95,1203,1206,3209,517,6200
0.097,362,103,1237,1429,3213,536,6200
0.099,362,112,1283,1700,3214,577,6200
0.101,361,124,1343,2047,3214,643,6200
0.103,360,138,1403,2549,3210,747,6200
0.105,358,154,1459,3462,3198,907,6200
0.107,356,172,3162,1173,3512,5043,6200
0.109,352,190,2963,1516,3692,2086,6200
0.111,348,209,2758,1420,3740,1536,6200
0.113,346,228,2645,1278,3724,1313,6200
0.115,344,246,2581,1147,3700,1170,6200
0.117,344,260,2545,1028,3681,1047,6200
0.119,344,271,2525,926,3670,943,6200
0.121,342,274,2514,838,3665,862,6200
0.123,337,270,2506,758,3664,794,6200
0.125,328,257,2500,690,3667,742,6200
0.127,316,235,2493,635,3672,705,6200
0.129,305,212,2487,599,3677,682,6200
0.131,296,190,2482,578,3682,672,6200
0.133,289,173,2478,578,3688,680,6200
0.135,284,165,2475,601,3695,709,6200
0.137,280,164,2475,649,3702,763,6200
0.139,276,173,2477,730,3709,857,6200
0.141,273,190,2481,842,3712,1004,6200
0.143,270,215,2484,996,3686,1270,6200
0.145,267,248,2472,1174,3497,1527,6200
0.147,264,286,2434,1295,3331,1378,6200
0.149,262,325,2395,1299,3288,1216,6200
0.151,260,361,2372,1242,3286,1134,6200
0.153,260,397,2355,1170,3297,1110,6200
0.155,261,426,2332,1109,3313,1128,6200
0.157,261,452,2303,1064,3335,1182,6200
0.159,259,480,2268,1026,3364,1259,6200
0.161,255,513,2233,989,3402,1354,6200
