"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,506,217,1617,123,3116,97,6200
0.027,514,217,1592,118,3119,101,6200
0.029,525,214,1571,116,3123,105,6200
0.031,537,210,1554,116,3128,110,6200
0.033,553,204,1538,119,3133,117,6200
0.035,568,195,1523,124,3138,123,6200
0.037,583,185,1509,130,3141,132,6200
0.039,597,177,1495,137,3143,141,6200
0.041,607,172,1480,145,3144,150,6200
0.043,616,170,1463,153,3143,161,6200
0.045,624,175,1444,162,3141,171,6200
0.047,631,186,1424,170,3140,181,6200
0.049,638,204,1403,177,3140,189,6200
0.051,645,229,1383,182,3143,195,6200
0.053,653,263,1365,188,3148,199,6200
0.055,662,302,1349,193,3155,201,6200
0.057,672,342,1335,200,3161,201,6200
0.059,684,379,1324,207,3167,202,6200
0.061,695,405,1315,215,3173,202,6200
0.063,707,417,1308,224,3178,203,6200
0.065,718,415,1302,234,3184,206,6200
0.067,728,400,1298,245,3190,210,6200
0.069,737,379,1296,256,3196,215,6200
0.071,744,358,1296,266,3200,221,6200
0.073,750,340,1298,274,3204,229,6200
0.075,757,326,1303,279,3204,238,6200
0.077,766,317,1313,280,3199,250,6200
