"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,429,188,2416,186,3040,320,6156
0.027,433,184,2414,192,3037,316,6156
0.029,436,180,2412,196,3035,311,6156
0.031,438,177,2409,198,3034,303,6156
0.033,439,173,2406,199,3036,294,6156
0.035,440,170,2402,200,3040,281,6156
0.037,439,166,2397,199,3045,265,6156
0.039,438,163,2391,199,3049,248,6156
0.041,436,159,2384,199,3053,230,6156
0.043,432,156,2377,199,3055,213,6156
0.045,428,153,2371,200,3057,200,6156
0.047,423,151,2365,202,3059,191,6156
0.049,417,149,2360,204,3061,186,6156
0.051,410,146,2356,207,3062,184,6156
0.053,401,143,2351,210,3063,185,6156
0.055,393,139,2346,213,3063,188,6156
0.057,383,134,2339,216,3061,192,6156
0.059,372,128,2331,221,3057,197,6156
0.061,361,120,2322,224,3050,200,6156
0.063,350,111,2312,229,3042,201,6156
0.065,339,101,2303,235,3032,200,6156
0.067,328,89,2293,243,3023,199,6156
0.069,319,78,2283,252,3013,197,6156
