"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,732,611,1834,215,2899,209,6200
0.027,770,516,1829,189,2891,208,6200
0.029,797,459,1827,170,2885,205,6200
0.031,818,426,1827,157,2882,202,6200
0.033,834,406,1828,148,2882,200,6200
0.035,847,396,1829,143,2883,201,6200
0.037,856,392,1830,139,2885,205,6200
0.039,863,391,1832,137,2888,211,6200
0.041,867,394,1833,135,2891,219,6200
0.043,869,397,1833,135,2894,228,6200
0.045,868,402,1833,135,2896,238,6200
0.047,864,406,1832,135,2898,248,6200
0.049,858,410,1831,135,2898,255,6200
0.051,850,415,1830,136,2898,260,6200
0.053,840,421,1829,137,2897,261,6200
0.055,828,427,1828,139,2895,258,6200
0.057,817,436,1827,140,2893,253,6200
0.059,804,448,1825,142,2891,245,6200
0.061,791,461,1824,144,2888,236,6200
0.063,777,478,1822,146,2884,228,6200
0.065,762,498,1820,149,2879,223,6200
