"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,300,525,1868,421,2352,1070,6156
0.027,348,550,1795,430,2426,833,6156
0.029,374,544,1737,412,2482,703,6156
0.031,394,535,1687,386,2525,612,6156
0.033,407,526,1647,361,2558,552,6156
0.035,421,518,1610,338,2586,509,6156
0.037,435,512,1578,320,2610,483,6156
0.039,449,506,1550,307,2632,470,6156
0.041,463,500,1522,300,2657,466,6156
0.043,478,495,1495,299,2685,471,6156
0.045,489,492,1468,303,2717,482,6156
0.047,498,493,1440,313,2755,495,6156
0.049,502,501,1410,328,2796,506,6156
0.051,497,523,1374,349,2841,516,6156
0.053,481,567,1333,375,2885,524,6156
0.055,441,640,1285,400,2926,533,6156
0.057,331,741,1228,416,2966,550,6156
0.059,207,471,1170,408,3004,579,6156
0.061,211,345,1126,378,3041,621,6156
0.063,211,276,1098,344,3083,683,6156
0.065,210,237,1085,322,3136,754,6156
0.067,208,207,1076,306,2961,3455,6156
