"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,431,285,651,310,2443,592,5800
0.027,419,236,687,299,2477,681,5800
0.029,412,211,715,296,2529,790,5800
0.031,404,190,739,289,2610,885,5800
0.033,398,179,758,292,2697,938,5800
0.035,391,168,776,291,2788,927,5800
0.037,385,159,789,296,2847,903,5800
0.039,382,156,798,317,2875,937,5800
0.041,380,152,801,328,2933,883,5800
0.043,381,153,802,354,2976,867,5800
0.045,386,159,802,390,3019,847,5800
0.047,395,166,809,433,3055,811,5800
0.049,406,172,830,479,3079,768,5800
0.051,419,174,865,518,3086,738,5800
0.053,432,171,909,526,3084,708,5800
0.055,442,166,945,524,3065,696,5800
0.057,451,156,980,501,3054,684,5800
0.059,456,150,1006,498,3037,692,5800
0.061,459,144,1030,507,3022,710,5800
0.063,460,139,1051,517,3012,735,5800
0.065,459,137,1072,553,3009,784,5800
0.067,458,132,1092,549,2995,798,5800
0.069,454,130,1112,551,2977,813,5800
0.071,449,127,1132,536,2947,801,5800
0.073,441,125,1149,512,2912,762,5800
0.075,432,124,1165,492,2881,715,5800
0.077,422,121,1181,467,2855,659,5800
0.079,411,118,1199,454,2834,621,5800
0.081,401,112,1222,452,2815,599,5800
0.083,393,107,1251,458,2799,596,5800
0.085,388,102,1291,471,2789,613,5800
0.087,385,98,1345,486,2773,642,5800
0.089,383,94,1413,494,2767,692,5800
0.091,384,90,1491,467,2751,727,5800
0.093,384,86,1562,426,2737,756,5800
0.095,385,81,1624,375,2719,759,5800
0.097,385,76,1673,325,2699,735,5800
0.099,385,70,1714,284,2679,692,5800
0.101,385,65,1750,252,2662,637,5800
0.103,384,60,1781,232,2651,587,5800
0.105,384,55,1810,221,2645,542,5800
0.107,384,51,1838,217,2642,501,5800
0.109,383,48,1866,220,2642,468,5800
