"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,520,57,1017,269,2889,189,6200
0.027,514,56,1005,257,2900,187,6200
0.029,507,55,994,243,2908,181,6200
0.031,502,53,987,234,2914,177,6200
0.033,496,51,980,227,2920,175,6200
0.035,492,50,975,226,2925,178,6200
0.037,489,50,970,233,2929,190,6200
0.039,487,50,964,243,2932,208,6200
0.041,486,52,957,255,2936,234,6200
0.043,484,55,947,267,2941,271,6200
0.045,483,59,937,277,2948,314,6200
0.047,482,63,928,287,2958,362,6200
0.049,479,68,919,294,2974,404,6200
0.051,477,72,911,303,2993,428,6200
0.053,473,76,904,312,3013,433,6200
0.055,469,80,897,323,3032,421,6200
0.057,465,84,890,335,3049,398,6200
0.059,460,88,884,350,3064,374,6200
0.061,454,92,878,363,3078,353,6200
0.063,449,96,873,376,3091,335,6200
0.065,444,100,870,384,3103,321,6200
0.067,439,104,868,387,3115,310,6200
0.069,435,107,870,386,3125,306,6200
0.071,431,110,872,382,3134,303,6200
0.073,428,112,876,376,3140,300,6200
0.075,426,115,881,372,3144,294,6200
0.077,425,118,885,371,3145,280,6200
0.079,424,121,888,373,3143,258,6200
0.081,424,125,890,384,3139,237,6200
0.083,423,126,889,387,3137,209,6200
0.085,423,129,887,394,3135,186,6200
0.087,423,132,886,405,3133,170,6200
0.089,424,135,885,418,3133,161,6200
0.091,424,140,887,431,3134,158,6200
0.093,425,144,891,447,3136,162,6200
0.095,425,149,899,463,3141,170,6200
0.097,426,155,909,480,3148,183,6200
0.099,426,159,924,488,3158,196,6200
0.101,426,162,942,491,3169,208,6200
0.103,425,163,965,480,3181,216,6200
0.105,424,161,991,456,3192,217,6200
0.107,423,156,1018,418,3200,213,6200
0.109,422,150,1044,371,3206,205,6200
0.111,421,143,1068,325,3209,198,6200
0.113,421,137,1091,281,3211,191,6200
0.115,421,133,1111,244,3211,187,6200
0.117,421,132,1130,216,3211,185,6200
0.119,422,133,1148,196,3209,186,6200
0.121,422,137,1164,183,3207,188,6200
0.123,423,145,1180,178,3204,192,6200
0.125,423,155,1197,180,3201,196,6200
0.127,424,167,1215,188,3198,200,6200
0.129,425,183,1237,204,3195,205,6200
0.131,425,198,1264,227,3192,210,6200
0.133,426,214,1300,258,3190,217,6200
0.135,427,227,1349,291,3188,225,6200
0.137,426,234,1409,317,3185,234,6200
0.139,423,234,1478,324,3181,240,6200
0.141,418,228,1543,309,3175,242,6200
0.143,411,220,1603,279,3165,239,6200
0.145,403,212,1653,244,3153,232,6200
0.147,393,207,1695,212,3140,221,6200
0.149,383,204,1731,184,3128,209,6200
0.151,373,203,1762,162,3119,195,6200
0.153,362,201,1791,143,3111,182,6200
0.155,351,198,1818,127,3107,170,6200
0.157,340,193,1843,115,3104,161,6200
0.159,331,185,1866,104,3103,154,6200
0.161,323,176,1886,98,3103,151,6200
0.163,315,166,1906,93,3104,153,6200
0.165,310,156,1925,93,3105,159,6200
