"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,563,361,1762,212,2633,572,6200
0.027,571,317,1745,200,2603,491,6200
0.029,577,286,1732,190,2584,442,6200
0.031,584,266,1722,183,2572,416,6200
0.033,589,251,1713,177,2563,404,6200
0.035,594,241,1706,173,2557,403,6200
0.037,597,233,1700,169,2552,408,6200
0.039,599,228,1695,167,2550,415,6200
0.041,600,224,1691,165,2553,420,6200
0.043,600,221,1687,164,2562,418,6200
0.045,597,220,1683,163,2577,408,6200
0.047,594,219,1680,165,2599,391,6200
0.049,588,221,1676,169,2623,368,6200
0.051,582,224,1673,175,2647,344,6200
0.053,575,230,1669,185,2669,320,6200
0.055,566,237,1664,197,2688,300,6200
0.057,556,245,1658,211,2703,286,6200
0.059,544,253,1651,226,2714,278,6200
0.061,532,260,1643,240,2722,275,6200
0.063,517,265,1635,255,2729,279,6200
0.065,502,269,1626,269,2735,288,6200
0.067,485,271,1618,285,2741,302,6200
0.069,467,273,1610,304,2750,320,6200
