"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,325,169,1896,267,3044,616,5844
0.027,329,215,1899,257,3051,728,5844
0.029,335,274,1902,248,3049,959,5844
0.031,340,342,1907,241,2943,1335,5844
0.033,345,420,1913,238,2742,1515,5844
0.035,345,488,1921,236,2591,1615,5844
0.037,337,531,1930,235,2464,1754,5844
0.039,322,542,1938,232,2336,1943,5844
0.041,307,528,1945,231,2208,2163,5844
0.043,296,505,1949,232,2060,2389,5844
0.045,288,482,1862,2577,1952,237,5844
0.047,281,463,1660,2559,1953,247,5844
0.049,276,444,1550,2412,1953,258,5844
0.051,270,428,1525,2371,1951,269,5844
0.053,266,411,1538,2467,1947,273,5844
0.055,261,388,1593,2753,1940,267,5844
0.057,257,358,1740,3259,1934,250,5844
