"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,322,150,745,261,2678,358,5800
0.027,329,147,752,253,2729,454,5800
0.029,338,151,764,260,2806,561,5800
0.031,350,160,782,279,2909,652,5800
0.033,364,171,806,298,3005,698,5800
0.035,379,181,835,308,3078,710,5800
0.037,393,187,862,306,3121,716,5800
0.039,405,191,883,297,3135,720,5800
0.041,414,193,897,285,3121,729,5800
0.043,418,194,904,280,3082,750,5800
0.045,416,195,901,281,3011,784,5800
0.047,413,191,895,280,2928,801,5800
0.049,408,185,883,281,2829,822,5800
0.051,402,176,869,279,2718,833,5800
0.053,397,168,856,279,2609,828,5800
0.055,394,162,845,283,2504,797,5800
0.057,391,159,834,292,2411,743,5800
0.059,389,158,824,309,2335,680,5800
0.061,388,160,816,335,2274,624,5800
0.063,388,165,811,371,2224,573,5800
0.065,388,171,808,415,2179,555,5800
0.067,389,176,809,468,2137,555,5800
0.069,388,180,805,520,2089,609,5800
0.071,389,185,812,602,2037,631,5800
0.073,388,189,808,684,1974,690,5800
0.075,387,192,797,773,1902,712,5800
