"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,432,225,1203,664,3067,660,6200
0.027,422,226,1226,565,3055,628,6200
0.029,411,227,1251,475,3039,578,6200
0.031,402,231,1276,400,3023,520,6200
0.033,393,241,1300,336,3009,456,6200
0.035,387,259,1320,290,2999,401,6200
0.037,384,287,1336,262,2992,360,6200
0.039,384,324,1350,249,2987,332,6200
0.041,388,364,1361,248,2982,318,6200
0.043,396,407,1370,256,2977,314,6200
0.045,409,447,1379,269,2971,320,6200
0.047,425,481,1386,282,2965,335,6200
0.049,444,508,1391,290,2958,359,6200
0.051,465,527,1394,292,2952,389,6200
0.053,488,537,1397,288,2945,430,6200
0.055,511,540,1401,280,2937,481,6200
0.057,533,538,1405,273,2929,540,6200
0.059,553,535,1410,268,2921,605,6200
0.061,571,535,1416,267,2916,662,6200
0.063,588,537,1424,271,2915,702,6200
0.065,602,540,1432,278,2920,704,6200
0.067,614,542,1442,289,2929,661,6200
0.069,622,543,1453,302,2938,583,6200
0.071,627,542,1468,316,2944,498,6200
0.073,628,538,1488,328,2948,418,6200
0.075,626,529,1514,329,2951,353,6200
0.077,621,516,1544,312,2954,306,6200
0.079,616,506,1573,278,2958,274,6200
0.081,613,502,1595,240,2962,256,6200
0.083,612,507,1611,201,2966,250,6200
0.085,613,525,1622,169,2970,255,6200
0.087,615,555,1631,145,2977,272,6200
0.089,613,603,1637,128,2986,302,6200
0.091,603,673,1644,118,3000,345,6200
