"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,486,104,2235,278,2889,367,6200
0.027,486,117,2224,259,2879,394,6200
0.029,488,131,2215,248,2867,429,6200
0.031,492,145,2208,241,2856,467,6200
0.033,499,159,2202,239,2844,509,6200
0.035,508,170,2194,238,2834,545,6200
0.037,520,179,2183,238,2824,570,6200
0.039,533,186,2170,238,2815,577,6200
0.041,547,192,2155,235,2808,565,6200
0.043,561,198,2139,227,2805,540,6200
0.045,575,204,2126,214,2806,508,6200
0.047,588,213,2116,199,2811,476,6200
0.049,600,226,2109,184,2819,449,6200
0.051,609,243,2104,171,2828,428,6200
0.053,618,266,2099,160,2836,413,6200
0.055,625,293,2095,151,2844,404,6200
0.057,628,322,2090,145,2849,402,6200
0.059,627,347,2084,143,2851,407,6200
0.061,621,364,2076,144,2849,420,6200
0.063,613,370,2065,150,2841,444,6200
0.065,605,369,2052,162,2826,481,6200
0.067,597,368,2033,182,2803,530,6200
0.069,591,371,2011,208,2768,583,6200
0.071,586,378,1985,235,2729,624,6200
0.073,580,385,1957,259,2688,645,6200
0.075,575,391,1931,275,2657,648,6200
0.077,570,393,1912,281,2636,639,6200
0.079,566,395,1898,282,2625,631,6200
0.081,562,397,1891,281,2620,627,6200
0.083,558,400,1886,279,2619,628,6200
