"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,288,265,1918,489,2907,994,6022
0.027,290,244,1930,451,2902,1011,6022
0.029,292,232,1949,420,2882,1042,6022
0.031,293,228,1976,396,2847,1082,6022
0.033,294,234,2008,382,2793,1122,6022
0.035,295,250,2045,377,2729,1155,6022
0.037,295,278,2086,377,2667,1188,6022
0.039,295,316,2127,379,2621,1241,6022
0.041,295,366,2165,376,2591,1301,6022
0.043,293,427,2199,372,2577,1352,6022
0.045,291,502,2227,367,2574,1385,6022
0.047,293,590,2250,364,2578,1404,6022
0.049,307,692,2268,359,2592,1413,6022
0.051,346,763,2280,356,2611,1403,6022
0.053,385,771,2289,351,2635,1381,6022
0.055,409,745,2295,346,2660,1351,6022
0.057,422,704,2301,338,2684,1322,6022
0.059,426,654,2309,328,2703,1304,6022
0.061,424,596,2320,315,2719,1304,6022
0.063,418,539,2334,300,2730,1324,6022
0.065,411,483,2350,285,2735,1363,6022
0.067,404,430,2367,270,2734,1418,6022
0.069,397,383,2384,255,2728,1494,6022
0.071,391,343,2401,243,2714,1592,6022
0.073,384,309,2418,231,2694,1722,6022
0.075,378,280,2434,220,2671,1889,6022
0.077,372,256,2451,210,2645,2096,6022
0.079,367,236,2469,201,2618,2348,6022
0.081,364,219,2488,193,2584,2600,6022
0.083,362,203,2511,186,2546,2852,6022
0.085,362,191,2507,3019,2536,181,6022
0.087,364,182,2478,3168,2563,175,6022
0.089,368,175,2459,3360,2592,168,6022
0.091,373,170,2423,3527,2621,159,6022
0.093,380,165,2389,3795,2648,149,6022
0.095,385,162,2315,4268,2673,139,6022
0.097,391,158,2228,4749,2694,130,6022
0.099,396,154,2066,5407,2711,122,6022
0.101,397,150,1862,5867,2724,116,6022
0.103,397,145,1596,6262,2733,112,6022
0.105,394,139,1447,6239,2740,109,6022
0.107,389,131,1557,5627,2744,107,6022
0.109,384,123,1606,5266,2747,106,6022
0.111,377,114,1673,4943,2749,106,6022
0.113,370,106,1688,4861,2751,107,6022
0.115,363,96,1733,4784,2755,106,6022
0.117,357,88,1728,4895,2760,107,6022
0.119,350,80,1595,5331,2766,107,6022
0.121,345,74,1308,5969,2772,108,6022
0.123,339,68,2777,108,4488,237,6022
0.125,334,63,2780,108,4475,245,6022
0.127,330,59,2780,107,4451,260,6022
0.129,326,55,2776,114,4420,258,6022
0.131,323,51,2769,111,4388,254,6022
0.133,321,47,2761,104,4361,241,6022
0.135,319,43,2754,101,4343,223,6022
0.137,318,40,2748,100,4332,211,6022
0.139,317,36,2746,98,4325,209,6022
0.141,316,33,2747,99,4320,216,6022
0.143,315,31,2751,104,4318,231,6022
0.145,313,28,1375,6839,2757,111,6022
0.147,312,25,2069,5250,2765,121,6022
0.149,310,24,2233,4246,2776,137,6022
0.151,309,21,2337,3701,2787,148,6022
0.153,307,19,2390,3246,2796,159,6022
0.155,306,17,2386,2852,2804,172,6022
0.157,304,15,2364,2517,2810,185,6022
0.159,302,13,2337,2251,2813,198,6022
