"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,377,170,850,267,2998,639,5800
0.027,377,180,870,268,2968,626,5800
0.029,375,191,888,270,2942,644,5800
0.031,371,203,906,268,2923,669,5800
0.033,363,215,919,266,2903,712,5800
0.035,351,226,930,260,2881,759,5800
0.037,337,236,940,253,2854,789,5800
0.039,322,240,949,244,2833,791,5800
0.041,308,238,958,236,2813,779,5800
0.043,298,231,966,232,2796,767,5800
0.045,292,217,973,227,2792,755,5800
0.047,289,202,980,226,2791,765,5800
0.049,288,187,986,227,2789,801,5800
0.051,287,173,992,226,2798,852,5800
0.053,287,162,998,226,2806,927,5800
0.055,285,154,1004,226,2815,1025,5800
0.057,282,148,1010,226,2818,1143,5800
0.059,277,146,1016,228,2811,1252,5800
