"time","f1","b1","f2","b2","f3","b3","maxformant"
0.025,448,90,1023,235,3204,159,6200
0.027,453,92,1038,222,3203,176,6200
0.029,457,96,1051,208,3199,195,6200
0.031,460,101,1063,193,3194,215,6200
0.033,462,108,1074,176,3189,238,6200
0.035,465,115,1083,159,3185,263,6200
0.037,467,125,1090,146,3184,290,6200
0.039,471,137,1096,136,3186,317,6200
0.041,477,150,1101,131,3188,336,6200
0.043,485,162,1106,131,3190,346,6200
0.045,496,173,1112,134,3185,341,6200
0.047,508,180,1119,142,3171,322,6200
0.049,520,183,1129,154,3151,293,6200
0.051,531,186,1142,167,3130,264,6200
0.053,541,188,1158,180,3109,237,6200
0.055,549,191,1175,191,3091,217,6200
0.057,553,196,1192,199,3075,202,6200
0.059,555,205,1207,203,3060,194,6200
0.061,554,219,1219,205,3049,191,6200
0.063,550,236,1229,208,3039,193,6200
0.065,545,258,1238,214,3030,200,6200
0.067,538,282,1247,224,3025,212,6200
0.069,530,305,1257,238,3020,230,6200
0.071,523,325,1268,256,3018,252,6200
0.073,517,344,1282,280,3015,280,6200
0.075,511,362,1299,306,3011,309,6200
0.077,507,381,1318,337,3003,332,6200
0.079,504,401,1341,368,2990,342,6200
0.081,502,421,1366,398,2971,334,6200
0.083,501,443,1396,425,2951,312,6200
0.085,501,461,1428,443,2932,287,6200
0.087,501,474,1459,446,2918,268,6200
0.089,502,480,1484,437,2906,259,6200
0.091,503,481,1501,421,2897,262,6200
0.093,507,481,1514,403,2889,272,6200
0.095,513,481,1527,388,2879,287,6200
0.097,520,482,1542,376,2866,298,6200
0.099,529,487,1560,369,2853,303,6200
0.101,538,494,1581,364,2840,299,6200
0.103,548,504,1608,357,2827,287,6200
0.105,556,513,1636,346,2816,271,6200
0.107,563,519,1664,326,2807,254,6200
0.109,567,521,1689,298,2800,240,6200
0.111,568,522,1707,264,2794,228,6200
0.113,566,523,1719,228,2788,219,6200
0.115,560,528,1726,196,2782,214,6200
0.117,551,538,1728,171,2778,213,6200
0.119,540,551,1729,153,2775,215,6200
0.121,528,566,1728,142,2775,218,6200
0.123,515,583,1729,138,2780,220,6200
0.125,502,598,1731,139,2790,221,6200
0.127,493,606,1735,144,2803,221,6200
0.129,487,606,1742,152,2818,219,6200
0.131,484,596,1751,162,2832,217,6200
0.133,483,578,1763,171,2844,213,6200
0.135,483,552,1777,179,2851,210,6200
0.137,480,520,1791,185,2852,208,6200
0.139,474,483,1803,189,2846,207,6200
0.141,465,443,1811,192,2836,206,6200
0.143,454,401,1817,194,2820,204,6200
0.145,440,362,1821,197,2801,197,6200
0.147,425,325,1823,200,2783,186,6200
0.149,409,290,1823,206,2766,174,6200
0.151,392,256,1820,214,2751,164,6200
0.153,374,221,1815,226,2739,157,6200
